inclination_EM has_grb thetaCore eta_gamma log10_Egamma_fermi_gbm log10_Egamma_swift_bat log10_Egamma_gecam log10_Ekin_iso log10_n0 redshift luminosity_distance prompt_collapse
1.13669926451731 False 0.11858064825013252 0.04373093515701644 0.0 0.0 0.0  -2.8304325221938957 1.329637811353949 9658.295421758768 4
1.4287788428226151 True 0.288521261653578 0.01032474142052529 -43.66583976615414 -117.2440928167875 -23.076238950506795 49.37365841662407 -2.4698936906701006 1.3928057824570856 10226.85558610144 3
0.9584201321577066 True 0.20404716444406248 0.0620115035650867 12.876826590566699 -11.615345404742067 19.79026892360176 50.22803983750841 -4.9855490773486695 0.8333594547729719 5431.271522366544 3
1.4397326287247227 True 0.10181885258135367 0.10236388816150685 -136.4080474226445 -inf -91.99406492021836 50.26620607087849 -4.455163327270881 1.62178842393179 12333.141106773475 3
0.9401949565505632 True 0.07606599579550354 0.07295145121916372 -56.57203738434861 -143.35759564692867 -32.31066269114041 50.75686640456695 -2.6012858169770485 2.266016400273818 18561.94827548572 3
1.3218776829507766 True 0.08622861822111808 0.022880939602995858 -68.3920104898711 -165.1871552562326 -41.333368667350854 50.87390618474362 -3.9203607777141554 0.8170450309465302 5301.072648684029 1
1.2603211567313006 True 0.1865541705428011 0.02321883603668095 -66.30325042942417 -160.76783685364575 -39.88836187652768 49.61062474605992 -0.21691381766323836 1.843911272830701 14435.574283959792 3
0.3274613493838889 True 0.1408719517786182 0.04096036877413601 44.71173406475092 44.03249460567423 44.91330302963013 50.40670312367182 -3.9739397802210674 4.057732452823209 37338.96311392147 3
1.2514785715395302 True 0.1955057027177176 0.10574638388988107 -21.469639690631045 -76.38999129209293 -6.090942880271614 50.15184147285617 -2.9863196180661222 0.752273408784359 4790.884411372867 2
0.4694807777228275 False 0.058626074111226355 0.030806898861146882 0.0 0.0 0.0 50.80666982099879 -3.9986034944592457 0.7430701896737405 4719.296196651566 4
1.4008699221561176 False 0.3101876902479265 0.038820686912753255 0.0 0.0 0.0 49.82994872670213 -3.7635543756589356 1.7281547244764293 13333.238494415187 4
0.9909108301176128 True 0.08304969848602864 0.05000638106725012 -45.386201506904484 -121.55328943939095 -24.08924252266875 50.45339488248706 -2.288060568501038 1.6306146615527557 12415.637100878255 3
0.7726366450027092 True 0.10207297142704368 0.08029695512425081 -28.448091510748604 -90.10456222892105 -11.194858876447933 50.56622993505825 -1.3635944473203176 3.3493314156924936 29723.1666314879 3
1.3961852400821242 True 0.18533919658968323 0.015854793131384215 -95.71840942401715 -217.0473015228612 -61.79000741167488 50.05617968878919 -1.4458219239839347 1.794902251414025 13967.165242927977 3
1.471180581970813 True 0.05005906399158693 0.10605333676915539 -172.19155294452662 -inf -118.6615449690826 50.80754900179451 -4.552892009419327 1.646568364282487 12564.981625646838 3
1.517546742742398 True 0.08571801274301671 0.051586568344072235 -94.10891981628508 -214.53349850953884 -60.44162478721479 50.93198937552685 -1.2763493487495978 0.7184022894931766 4528.565832514227 3
0.2524353248499395 True 0.0756582702513793 0.12280964874500494 42.244788238547834 40.05695468480068 42.88272801825047 50.85617494854353 -0.5160482368402262 3.1401673865122635 27516.74438557352 2
1.4876768312112156 True 0.07315490158438644 0.12204317785477517 -90.74121382719113 -207.53627223874315 -58.0891326660124 50.006567082478675 -3.862571614573856 0.6767111636466014 4210.141907368632 1
0.5210785384415711 False 0.08974568528802222 0.014739192875364387 0.0 0.0 0.0 49.41201799642068 -0.3110745577119669 1.5800715996250994 11944.477333050889 4
1.0816322002280447 True 0.15708351499712292 0.06552451955284715 -24.360915910711945 -82.00519015487073 -8.224423131654033 50.47567445573453 -4.651485976070976 1.2823728398353704 9236.759597739852 2
0.2625546415362204 False 0.024951634550001815 0.1416339038105444 0.0 0.0 0.0  -3.47750791919965 2.959321500838383 25626.869459848163 3
0.93787509807664 True 0.062037728834272304 0.07744960789618605 -59.9654391993384 -149.06608257993614 -35.057189050195284 50.052866636568595 -2.2973824439794335 2.1554548094580697 17466.360428283366 1
1.3227237853563216 True 0.08060409200489428 0.10709805078401052 -111.10671293280086 -247.22092104712453 -73.04953302821058 50.6837362914566 -1.7447796086115188 1.5066537454958535 11265.639225294868 3
0.550374483041518 False 0.2389992574929584 0.055430721118877604 0.0 0.0 0.0  -0.5863544132839529 2.107704979497894 16996.261694608507 4
0.8318423669157676 False 0.1515026047797636 0.11428383839443138 0.0 0.0 0.0  -2.6836325875473284 0.9946816143944128 6752.261504484184 2
1.0537935264889708 True 0.04822372304170136 0.0372080098804667 -61.38888387145673 -152.29740687523915 -35.97494114168149 51.3340001339986 -3.3306910874784763 1.3772014321705297 10085.867252733617 3
1.434237840308639 False 0.17328310081994366 0.08945647864153757 0.0 0.0 0.0  -2.1167774894616715 0.6527750187864733 4029.637499152696 4
1.3092411647475233 True 0.4495244379823636 0.03132701740018382 19.840975887217972 1.8627859454345659 24.93655990215608 49.48130239104811 -3.1292217056341576 1.3981925043582817 10275.605898234506 3
0.4647292023466685 True 0.219006337748804 0.09305364109334155 46.10252582703787 45.96857904587303 46.14003082772926 49.45839934733512 -2.331527168541509 1.3979365383875475 10273.28845707556 2
0.7760292888115355 True 0.1635013108656722 0.059689777669065844 20.188086392743834 2.112727184701255 25.310911900201308 50.072540533655335 -1.1458666922230885 1.0046819034865295 6836.021584432461 3
1.128376567209202 False 0.09500130585731811 0.137344492505767 0.0 0.0 0.0 50.756046063917836 -4.597891937229831 0.6516161476555574 4020.942328278188 4
1.023313239783315 True 0.1835592363248545 0.0346561811367989 -13.611082246847184 -61.49444045465808 -0.1873200873756806 50.44280266436951 -1.5377370853224392 1.558821438118507 11747.3036314231 3
0.6839450861193945 False 0.07821541200903544 0.03659229878410843 0.0 0.0 0.0  -2.6675359704574255 4.179173839147607 38664.15711513361 3
0.7787067461813857 True 0.1777286553600836 0.03725316389555323 22.63919907048062 7.631168831361623 26.90330217317131 49.07300828796011 -0.020123614833127412 0.8621772719709629 5662.852563807696 3
1.3684855529044695 True 0.16785893564546372 0.039007404435139635 -125.63744741127161 -273.5466723424265 -84.26900142334298 49.00308166642573 -3.411117476936805 2.362959431980042 19530.362696675977 3
1.4700465709585018 True 0.05502998281928606 0.0721635906751594 -141.7525919813204 -inf -96.01738364195096 50.783264478122 -1.6867845356730031 1.2928656778043637 9330.044884530083 3
1.3410275759881038 True 0.08008210430499257 0.1497789421313737 -127.79200157303131 -278.29766147328013 -85.70749133862218 49.6564810411673 -3.672650089856366 1.6916171654941137 12988.2628017822 1
1.1068836672165636 True 0.12378595168387142 0.03872568639336218 -97.77683772899297 -221.34706342832303 -63.2244860412834 50.073597749541115 -0.0794962233710157 2.9474385044065943 25503.30159711125 3
0.9839004596077402 False 0.1512089572054409 0.11754634606425578 0.0 0.0 0.0 49.94243729845947 -4.050892051849701 0.9495549565707302 6376.896661661633 4
0.9524541580319223 False 0.327106061802283 0.09908421648591921 0.0 0.0 0.0 48.855095667382464 -1.4066444013398778 3.142646728395663 27542.772114094216 4
1.1638816060352326 False 0.08888274431922677 0.018705748773055305 0.0 0.0 0.0 50.54525419668078 -0.3927937427226027 0.7367068347362165 4669.933700751533 4
1.0848678973083796 False 0.3677350663644975 0.09104753288271748 0.0 0.0 0.0  -1.856323213414771 1.15589796201796 8126.360828529047 3
1.3668975955750504 True 0.09130759999661207 0.0248506293046563 -inf -inf -253.55298368121575 50.53653072102621 -2.6438358008375578 5.327323600903032 51424.67151087547 3
0.7415111952025365 True 0.40223331030178 0.04236279336656487 48.90833881066914 48.646873254037615 48.91252826180498 49.78687868835139 -2.086648753264285 2.009380522953648 16034.38980449389 3
1.015028427448758 True 0.3331250696395004 0.0141641775389506 25.657689234751615 12.657686609921328 29.36453540383457 49.773067990852525 -2.329523305782304 1.366752989153902 9991.658452287638 2
1.2699138045891738 True 0.09387045109862394 0.11610191981508428 -91.04361686076794 -208.97613543360967 -58.07358794522411 50.557311493622194 -4.449191883638893 1.4647264333832777 10881.056288199095 3
1.415628563752965 True 0.12767086852972548 0.10714639269653553 -52.93564838785773 -135.89313876234897 -29.74341410654447 50.17528106522304 -2.315580942195334 0.5318971379815814 3145.8968461032264 2
1.129909032786311 False 0.1728026435126649 0.1132451660354998 0.0 0.0 0.0 50.1448867593782 -0.1235136912738275 1.8004046029985503 14019.632110940189 4
