redshift    gw_detected    grb_detected    DeltaOmega    telt_vr    lsstg    lssti    telt_ztf    ztfg    ztfi    telt_pstarrs    ps1::g    ps1::i    telt_ultrasat    ultrasat_custom    radio_afterglow    opt_afterglow    xray_afterglow    telt_vr_afterglow 
2.126    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.195    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.460    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.389    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.760    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.141    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.170    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.470    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.257    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.554    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.926    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.121    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.425    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.664    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.063    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.499    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.204    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.463    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.249    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.983    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.374    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.477    1    0    12.90    0.09351851851851851    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
0.737    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.334    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.151    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.179    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.574    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.477    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.636    1    0    99.27    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.194    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.730    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.796    1    0    51.11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.896    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.188    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.292    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.758    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.003    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.270    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.872    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.249    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.241    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.110    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.541    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.769    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.748    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.215    1    0    124.39    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.704    1    0    37.42    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
3.304    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.015    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.534    1    0    13.05    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.219    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.113    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.355    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.240    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.590    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.990    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.967    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.095    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.090    1    0    65.50    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.869    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.902    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.007    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.087    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.102    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.952    1    0    100.49    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.243    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.508    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.171    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.768    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.363    1    0    36.28    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
0.319    1    0    7.96    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
2.443    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.705    1    0    51.07    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.092    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.756    1    0    78.44    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.535    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.435    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.933    1    0    50.34    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.860    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.697    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.221    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.367    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.905    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.108    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.076    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.406    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.647    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.966    1    0    53.90    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.375    1    0    27.23    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
4.305    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.591    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.333    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.118    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.739    1    0    18.11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.006    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.480    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.732    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.924    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.054    1    0    113.04    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
6.786    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.216    1    0    2.45    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
2.937    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.865    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.313    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.744    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.280    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.142    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.441    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.678    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.079    1    0    75.53    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.528    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.628    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.820    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.276    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.600    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.776    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.522    1    0    63.64    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.491    1    0    12.00    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
1.889    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.793    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.278    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.279    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.855    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.632    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.026    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.578    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.473    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.705    1    0    50.78    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.374    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.865    1    0    218.14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.835    1    0    48.38    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.563    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.143    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.783    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.385    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.473    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.610    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.666    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.407    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.224    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.692    1    0    130.19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
4.621    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.057    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.954    1    0    29.75    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.463    1    0    94.04    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.669    1    0    52.64    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.084    1    0    201.17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.092    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.908    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.945    1    0    87.60    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.234    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.624    1    0    101.00    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.793    1    0    21.89    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.294    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.316    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.188    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.440    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.174    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.655    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.427    1    0    15.06    0.09351851851851851    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
0.194    1    0    13.31    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
1.546    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.116    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.052    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.142    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
5.367    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.773    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.786    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.431    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.618    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.867    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.912    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.956    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.039    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.927    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.227    1    0    2.21    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
1.694    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.000    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.315    1    0    122.79    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.593    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.502    1    0    69.69    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.864    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.203    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.965    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.181    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.752    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.866    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.940    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.609    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.545    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.369    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.369    1    0    15.61    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.669    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.377    1    0    35.26    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.660    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.460    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.061    1    0    108.30    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.486    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.374    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.848    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.696    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.459    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.069    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.311    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.715    1    0    51.05    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.407    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.902    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.712    1    0    27.21    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.558    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.450    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.365    1    0    48.41    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
2.442    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.751    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.964    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.721    1    0    67.67    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.715    1    0    49.55    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.969    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.584    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.396    1    1    4.81    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
1.092    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.746    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
7.024    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.637    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.095    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.914    1    0    62.78    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.995    1    0    98.36    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.836    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.039    1    0    51.83    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.874    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.070    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.729    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.477    1    0    57.15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.609    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.789    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.295    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.938    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.191    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.370    1    0    37.11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.911    1    0    83.19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.682    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.195    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.349    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.702    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.135    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.637    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.789    1    0    18.22    0.09351851851851851    1    1    0    0    0    0    0    0    0    0    0    0    1    0.0 
1.792    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.655    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.834    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.281    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.956    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.643    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.766    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.231    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.212    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.493    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.475    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.386    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.264    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.467    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.890    1    0    49.51    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.236    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.731    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.404    1    0    59.78    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.821    1    0    46.19    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.706    1    0    29.21    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.671    1    0    11.87    0.14027777777777778    1    0    0    0    0    0    0    0    0    0    0    0    1    0.0 
1.312    1    0    121.64    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.872    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.012    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.434    1    0    65.35    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
11.613    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.848    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.134    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.315    1    0    18.41    0.09351851851851851    1    1    0    0    0    0    0    0    0.020833333333333332    0    0    0    1    0.0 
0.541    1    0    33.56    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.451    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.171    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.297    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.192    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.511    1    0    29.08    0.14907407407407408    1    2    0    0    0    0    0    0    0    0    1    1    1    0.0 
1.296    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.336    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.645    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.744    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.899    1    0    58.97    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.041    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.415    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.902    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.083    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.672    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.928    1    0    56.15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
3.085    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.186    1    0    0.99    0    0    0    0    0    0    0.041666666666666664    1    2    0.020833333333333332    0    1    1    1    0.0 
2.542    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.297    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.025    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.880    1    0    37.64    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.808    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.818    1    0    45.08    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.932    1    0    157.72    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.698    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.547    1    0    40.07    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.410    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.339    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.344    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.888    1    0    34.62    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.969    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.651    1    0    41.96    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.162    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.785    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.562    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.210    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.163    1    0    174.35    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.870    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.118    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.560    1    0    32.36    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.728    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.147    1    0    72.55    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
2.148    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.434    1    0    38.32    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
