redshift luminosity_distance mass_1_source mass_2_source chi_eff chi_1 chi_2 mass_1 mass_2 radius_1 radius_2 lambda_1 lambda_2 theta_jn phase psi ra dec geocent_time prompt_collapse inclination_EM log10_mej_dyn v_ej_dyn Ye_dyn log10_mdisk log10_mej_wind v_ej_wind Ye_wind chi_BH Ebv trigger_time redshift luminosity_distance prompt_collapse has_grb thetaCore log10_Ekin_iso log10_n0
0.3072860394549018 1647.9581819898672 1.407647068936516 1.269206373176593 -0.0041427128564182 -0.0198738883280913 0.0133043655002752 1.840197361700319 1.6592157728409482 12.159184900608045 12.185772039603544 369.58512765871 691.9251413746161 2.695538193825413 5.355429507099613 1.668303367939345 2.256201989962788 0.7642633686756634 2226693316.3166537 3 0.4460544597643802 -2.221707304886304 0.1996284186890633 0.1804052256972007 -0.7625733255159004 -1.3552858535900465 0.1332549988862901 0.3554894177995388 0.6585499127407894 0.025501212 70015.91360320202 0.3072860394549018 1647.9581819898672 3 False 0.0516537018887012 52.56572978712033 -1.5129092370237132
0.2763221307213142 1458.6628743447764 1.3690079162939552 1.3616729379113166 0.0616873454091504 0.058958162799559 0.0644312294164757 1.7472951006986477 1.7379333054605233 12.168047280273212 12.16952434355074 439.2478693800695 455.0267585423308 0.6875908473459622 0.5548432149966073 1.0862951750560408 2.081089497913385 -0.545438512140291 2226317016.3941994 2 0.6875908473459622 -2.28278123285938 0.2053694561134456 0.3170623399164729 -0.7468114094785794 -1.0455344571755265 0.0537057140339407 0.2256262359153184 0.6865067548763778 0.8676106 70011.55828002545 0.2763221307213142 1458.6628743447764 2 False 0.3113711362297999 50.95630746240025 -0.2466400003700766
0.5843653570584432 3523.5729795461784 1.663515568358187 1.206707419204648 -0.0343743577058822 -0.0050712009240742 -0.0747704443900162 2.635616437434098 1.9118654310932448 12.043973964960886 12.191680292713654 119.8656345802664 926.0826258169214 3.0399669030907144 4.202344708100978 0.7404599647498472 5.354240454546281 -0.9797475784904424 2232602424.5877967 1 0.1016257504990787 -3.213838042720822 0.2158274146968412 0.3060557741219768 -1.0 -1.5904865998689592 0.1014616370398557 0.3529378679196636 0.6994171177314347 0.070122 70084.30606004395 0.5843653570584432 3523.5729795461784 1 True 0.0998325624588035 51.93807715319965 -1.9130503137010924
0.4877421174409106 2835.593925533021 1.587444635153219 1.251953383426577 -0.027012739055758 -0.066644887831481 0.0232398045185254 2.361708242823064 1.862583777596368 12.089762926564244 12.187249102881072 168.67821360305743 749.2328953601626 2.9202721378139045 1.235449260190728 2.77916375708375 5.834742801478558 -0.6449302315281291 2237918799.6467266 1 0.2213205157758888 -3.2247363471042245 0.2205676981236188 0.2621164496060176 -1.0010518455812003 -1.5347985649215934 0.0672409441350469 0.2762459524047369 0.7062454730599632 0.023876697 70145.83817878156 0.4877421174409106 2835.593925533021 1 True 0.1168936703678865 51.79453125523448 -1.6750372996837393
0.2157570987771292 1102.1408829132854 1.1282131523078884 1.100343336298638 -0.0192604527634107 -0.0060424801885077 -0.0328132139915689 1.371633148852038 1.3377502221971795 12.197588545823765 12.199065609101297 1352.1458216298554 1550.657830935958 0.4486107778211198 3.935692871338901 2.1915609299309984 5.798807702407106 0.6323939802828249 2236662505.151863 4 0.4486107778211198 -inf 0.152297247588873 0.3282355028884376 -0.7567370731256707 -1.561770010366442 0.1109114320858015 0.3101789036330955 0.3120582034934615 0.14620093 70131.29773323916 0.2157570987771292 1102.1408829132854 4 False 0.4529997400655871 49.93562844265456 -3.3400867270597496
0.5887799443472242 3555.775099590838 1.7007056449304474 1.1770805455890034 0.0336636857091687 0.0429999486795958 0.0201741796631615 2.702047019903606 1.870121963713097 12.017386825965383 12.194634419268713 101.6007749194422 1066.9724542633317 2.992509436578794 4.38474128512336 1.0844762807256625 0.3410167267845413 -0.1459706418813292 2208829738.174262 1 0.149083217010999 -3.21293948378827 0.2114043296520467 0.3493261660677215 -1.0 -1.492641111838808 0.0821441668101313 0.2656508153761164 0.6896300039730117 0.031900097 69809.15922655397 0.5887799443472242 3555.775099590838 1 True 0.0799800208054733 52.07026070462078 -1.8795052208946768
0.2348099877395824 1212.2776692155053 1.931173727541244 1.144007826621444 -0.0367292568196635 -0.0185786104756086 -0.0673689522324555 2.384632606828207 1.4126322903644115 11.742193376662224 12.196111482546238 34.229317525942385 1251.037173215156 0.8850377627699506 0.1180823278914499 2.444215808602052 4.116602935590886 -0.290072050761744 2240055072.510669 1 0.8850377627699506 -3.4172468491062795 0.2134900404978255 0.3234721513911215 -1.0 -1.5498989939347934 0.0756486880261056 0.2987440275948053 0.7014979185885294 0.12644906 70170.56355915127 0.2348099877395824 1212.2776692155053 1 True 0.2734969343054461 51.09134126310487 -3.1305561880685966
0.4001386832958769 2241.976936659928 1.741957837256073 1.1496993312731536 0.0250401886080691 0.006109100149838 0.0537234773693884 2.438982552612651 1.6097385078749435 11.981937307304722 12.196111482546238 84.5272485439389 1215.9476461559673 2.8372835074657257 4.773298182849467 1.1398790322586665 1.075691042254313 -0.8031103276358638 2222464750.994385 1 0.3043091461240675 -3.226920957322436 0.2069626988887839 0.3301214792152768 -1.0 -1.856672495640451 0.1324678624737293 0.2131204732026763 0.6801924019849893 0.015342811 69966.97187493501 0.4001386832958769 2241.976936659928 1 True 0.1903399671573232 51.41105157152207 -0.5128573273681702
0.5437678585701281 3230.5133972996014 1.626149010383741 1.1960044098378764 0.0220736328792773 0.0438642929696639 -0.0075540675289459 2.510396575476041 1.8463531666158484 12.069084040678856 12.193157355991184 141.42418161579175 974.0706778600444 0.0564227742504377 0.6731636754331745 1.3031549839520091 1.5303623661061625 -0.5659549284400998 2237970566.8457723 1 0.0564227742504377 -3.173055500221328 0.2127922062229605 0.275309823237951 -1.0 -1.8159085188940784 0.1269942778616213 0.2953151341553581 0.685235358818798 0.03765884 70146.43733617791 0.5437678585701281 3230.5133972996014 1 True 0.125672579055806 51.77742405073843 -3.52387385172477
0.3692323762035379 2040.0342810914708 1.3612148135154083 1.340060339578852 -0.0073709220394608 0.0389174961479947 -0.0543900589171051 1.8638193936331584 1.834854003017672 12.16952434355074 12.173955533383324 454.7308704651748 501.0479109741033 0.0766644072552168 1.8026777873810584 2.527596336517981 0.7477219267478142 0.6060086405570477 2226771267.176313 3 0.0766644072552168 -2.288343644209168 0.2022278557764383 0.3217754882587608 -0.7526038913739418 -1.1898580128439766 0.1327895605302808 0.389064522821232 0.6739004807561969 0.092007235 70016.81581222585 0.3692323762035379 2040.0342810914708 3 False 0.0110972644233811 53.84761542304153 -3.0441889503801662
