redshift luminosity_distance mass_1_source mass_2_source chi_eff chi_1 chi_2 mass_1 mass_2 radius_1 radius_2 lambda_1 lambda_2 theta_jn phase psi ra dec geocent_time prompt_collapse inclination_EM log10_mej_dyn v_ej_dyn Ye_dyn log10_mdisk log10_mej_wind v_ej_wind Ye_wind chi_BH Ebv trigger_time has_grb thetaCore log10_Ekin_iso log10_n0 redshift_measured afterglow_detected snr
0.2723920071700308 1434.9681944364556 1.9162625207381807 1.1290180894413318 0.0081557094793182 -0.018604471757812 0.0535752938353565 2.438237115026757 1.436553592955529 11.767763132063203 12.197588545823765 36.9678629720015 1345.440943303562 2.20139769703923 2.9917936081285355 2.2204099198601024 6.058468325118239 -0.6185391916266433 2228997308.4800315 1 0.9401949565505632 -3.3937763923578714 0.2089632474226436 0.2773873921965948 -1.0 -1.5479438386050608 0.1036555299818754 0.3875360497063461 0.6903431339422076 0.015392239 70042.58017916704 True 0.0752024123824152 52.19163756550688 -4.395115523132673 0.2740677625427899 False 61.633
0.4754601950711065 2750.562396682465 1.5221036558402397 1.2691483858547117 0.053115747981519 0.0704570102971827 0.0323181808398483 2.245803356964484 1.8725779249673724 12.120781255392323 12.185772039603544 223.8176234854119 692.164631305976 2.791674920794625 2.444502362581255 1.6119109110295726 5.0429661008239135 -0.2989720797315949 2215003164.4579544 3 0.3499177327951683 -2.079713800071789 0.2124563973093777 0.3297028733285928 -0.8877178499583431 -1.07912652681149 0.0546244471056348 0.3116242899550119 0.6975002012984329 0.11131301 69880.61091965224 True 0.3138171209629204 50.7519024495932 -3.4669793738191066 0.47521221114614787 True 37.925
0.0742175605830262 347.0804477685055 1.684414512454898 1.3110329066399653 -0.0039304431918903 0.0133130923161144 -0.026084930168235 1.809427648579948 1.4083345708148578 12.029203332185608 12.179863786493437 109.24313655546344 570.8542540006879 1.0555323994663928 1.0959109980162325 1.2213468577145858 5.536013192301214 -1.230760325694745 2230762428.530396 1 1.0555323994663928 -3.3627555746897766 0.2333581312227681 0.206555695627705 -1.4274561821970475 -1.9965441754968325 0.0641363649126992 0.3158315521349072 0.7537363075146862 0.036520954 70063.00980937958 True 0.0515883380940044 52.20857333788519 -1.4370814211678449 0.07436579606484892 True 171.352
0.3497770020083855 1915.0338749681143 1.4730155562660312 1.1448981367978175 0.0535307255431555 0.0146401074833172 0.1035670419225042 1.9882425214484776 1.5453571746919446 12.139983078000183 12.196111482546238 277.95716473830265 1244.821516238793 0.4151635699012928 0.1592461526182789 2.757606362721428 1.3570458382125912 -0.4482814416062249 2227294116.8059177 4 0.4151635699012928 -1.982108585882969 0.1929897642280137 0.2259656454410448 -0.6172815532547368 -0.7804103797160644 0.1288667127716063 0.3272087198659396 0.6063350134265667 0.018820839 70022.86731256849 False 0.1189675527013687 51.6678145425293 -2.359018826961974 0.3495350528294503 True 60.279
0.2080516945321873 1058.1408036894115 1.8691073779054577 1.1654335433280674 0.0060595664836907 0.0014896296199754 0.0133887726468669 2.2579783351413014 1.4079039668821232 11.840139232662064 12.194634419268713 46.67082863954453 1127.0419662609172 0.9024336832990308 6.245364434862504 2.4672979119841054 3.141152022284667 -0.2155367479599036 2225974677.3120747 1 0.9024336832990308 -3.365146545214108 0.215095318544526 0.2743061334595821 -1.0 -2.0018336038546094 0.1374104485294157 0.2495318776204023 0.7080325269354737 0.056408368 70007.5960221305 True 0.2251843974153601 51.41308629190887 -1.4169904834316678 0.2063064522457837 True 82.097
0.2972067358615938 1585.8351650486034 1.369255032279486 1.317887092684908 -0.0193624754010342 0.0123920334932995 -0.0523546955559103 1.7762068509853333 1.7095720137359152 12.168047280273212 12.178386723215905 439.5456057124239 553.2202496076262 3.10761571751802 3.871064635300496 2.918870850001345 5.266143366003309 -0.6968740655292615 2215584740.851566 4 0.0339769360717736 -2.283634238986133 0.2007148369487219 0.2767033481404821 -0.9044394522260016 -1.3545200102758823 0.0857856919268448 0.3909959345841217 0.6670896450747759 0.07986579 69887.34212791164 False 0.0583182912029337 52.41904389344597 -1.9436948427316716 0.29802968155601534 True 69.377
0.4217057758668923 2385.273869879126 1.588321719565334 1.255143561530388 -0.0093878512674182 0.034805601414228 -0.0653124665132274 2.25812616264087 1.784444850969895 12.089762926564244 12.187249102881072 167.58613746143402 738.935362247727 0.464330035108913 4.95408802312203 1.5996978786641292 5.317775709938765 -0.6291361196897566 2226337285.154432 1 0.464330035108913 -3.230168597445431 0.2210656295840511 0.2880079156217324 -1.0329581058385684 -1.8194820044919315 0.0574091468304071 0.2112583745173068 0.7080677161514028 0.0625334 70011.79287215778 True 0.1008148250044859 52.01292360356453 -4.197830365414644 0.4256725818567003 True 60.908
0.1775719105425461 887.2229808736623 1.940085542235036 1.1989975758473697 0.0202558079216578 0.0365829657197844 -0.0061629967765493 2.284590238585683 1.4119058661264683 11.725822404379736 12.193157355991184 32.71320985008873 960.6723673876186 0.6102537736631064 4.851415624715484 0.0086412554026075 5.710974331545021 0.6513181124338812 2232797617.7068186 1 0.6102537736631064 -3.458559545285236 0.2265485719765265 0.1764704192384191 -1.0 -1.568584567327853 0.1265595011084327 0.2900409429920294 0.7346661493039501 0.22290069 70086.56523966225 True 0.1182988465594936 51.92534636735613 -4.656584046194398 0.17737684091016004 True 85.15
0.1735421721709595 865.0064731932683 1.468855269408574 1.1926975000655486 0.0298080863783492 0.0328585906489559 0.0260512668394573 1.723763603466498 1.3996808149697972 12.141460141277715 12.193157355991184 281.90829362801446 989.426980336828 2.3116097781136618 0.7623425327479346 2.352803272149815 0.3209019816571925 -0.2249745988739651 2235735609.670788 3 0.8299828754761314 -2.0507902553516995 0.1979828468946753 0.1701378946046551 -0.6985794743422165 -0.982008550237586 0.065078450948972 0.288488014421035 0.637454663383441 0.020739019 70120.56977628227 False 0.0463660180937773 52.61066576519755 -3.701896296365351 0.1738118593639251 True 64.359
0.1690887872579637 840.5593828064289 1.2763903485710526 1.1822895469341956 0.0450375953567157 0.0465059306453616 0.0434523923108512 1.4922136446787015 1.3822014526130664 12.18429497632602 12.194634419268713 670.1809995695415 1039.3497141888265 0.7920544813124675 1.5872267528114845 0.1767885229376489 2.7013896567954845 0.203595304177405 2220286674.040738 4 0.7920544813124675 -2.451872863863019 0.1763416917265681 0.1508860239202308 -0.7783751476479586 -1.082813918358477 0.0789533683633587 0.3568639496922431 0.5338258588992025 0.03518126 69941.76265093447 False 0.0945911477570001 51.801294986122926 -2.5300906680703457 0.16447685185464578 False 87.937
0.1850821307957331 928.8672759593584 1.3456693876227055 1.2221694523115934 0.0383371921455332 0.0133339374712142 0.0658670198159334 1.5947287452305052 1.448371178738877 12.173955533383324 12.190203229436127 488.2064638195546 861.1911030347914 1.8141814414025752 4.562665493975759 3.1269986541419947 3.33896859485361 -0.343453249389915 2239806358.206879 3 1.327411212187218 -2.292228459656655 0.1879090807872185 0.3415262677841609 -0.7938600697296998 -1.090060041457435 0.0995285988854347 0.3493513560081326 0.6029330507288403 0.052085537 70167.68492137591 False 0.0898396819122635 51.954039973464674 -3.545109925755786 0.18450257392711966 False 41.234
