redshift luminosity_distance mass_1_source mass_2_source chi_eff chi_1 chi_2 mass_1 mass_2 radius_1 radius_2 lambda_1 lambda_2 theta_jn phase psi ra dec geocent_time prompt_collapse inclination_EM log10_mej_dyn v_ej_dyn Ye_dyn log10_mdisk log10_mej_wind v_ej_wind Ye_wind chi_BH Ebv trigger_time redshift luminosity_distance prompt_collapse has_grb thetaCore log10_Ekin_iso log10_n0 afterglow_detected snr
0.2157570987771292 1102.1408829132854 1.1282131523078884 1.100343336298638 -0.0192604527634107 -0.0060424801885077 -0.0328132139915689 1.371633148852038 1.3377502221971795 12.197588545823765 12.199065609101297 1352.1458216298554 1550.657830935958 0.4486107778211198 3.935692871338901 2.1915609299309984 5.798807702407106 0.6323939802828249 2236662505.151863 4 0.4486107778211198 -inf 0.152297247588873 0.3282355028884376 -0.7567370731256707 -1.561770010366442 0.1109114320858015 0.3101789036330955 0.3120582034934615 0.14620093 70131.29773323916 0.2157570987771292 1102.1408829132854 4 False 0.4529997400655868 50.12870912561512 -3.3400867270597496 False 20.613
0.2348099877395824 1212.2776692155053 1.931173727541244 1.144007826621444 -0.0367292568196635 -0.0185786104756086 -0.0673689522324555 2.384632606828207 1.4126322903644115 11.742193376662224 12.196111482546238 34.229317525942385 1251.037173215156 0.8850377627699506 0.1180823278914499 2.444215808602052 4.116602935590886 -0.290072050761744 2240055072.510669 1 0.8850377627699506 -3.4172468491062795 0.2134900404978255 0.3234721513911215 -1.0 -1.5498989939347934 0.0756486880261056 0.2987440275948053 0.7014979185885294 0.12644906 70170.56355915127 0.2348099877395824 1212.2776692155053 1 True 0.2734969343054461 51.115897948729234 -3.1305561880685966 True 18.223
0.3692323762035379 2040.0342810914708 1.3612148135154083 1.340060339578852 -0.0073709220394608 0.0389174961479947 -0.0543900589171051 1.8638193936331584 1.834854003017672 12.16952434355074 12.173955533383324 454.7308704651748 501.0479109741033 0.0766644072552168 1.8026777873810584 2.527596336517981 0.7477219267478142 0.6060086405570477 2226771267.176313 3 0.0766644072552168 -2.288343644209168 0.2022278557764383 0.3217754882587608 -0.7526038913739418 -1.1898580128439766 0.1327895605302808 0.389064522821232 0.6739004807561969 0.092007235 70016.81581222585 0.3692323762035379 2040.0342810914708 3 False 0.0110972644233811 53.99916539313775 -3.0441889503801662 False 15.915
0.1760918764459486 879.052884826854 1.6260370211265358 1.1921449686217076 -0.0424757210432101 -0.0396906766899648 -0.0462744077323733 1.912368931347288 1.4020720131419009 12.069084040678856 12.193157355991184 141.4974793055935 991.9647563199206 2.753417084268316 4.388975350640994 2.4889855587952883 1.4136046366409516 0.2377579918294055 2223914794.893844 1 0.388175569321477 -3.168376894634437 0.2121105390551078 0.3413490670339416 -1.0 -2.050097409989159 0.1134695971294628 0.3153531657924084 0.6829629246682536 0.45537454 69983.754790438 0.1760918764459486 879.052884826854 1 True 0.0966088290993162 52.05877303212918 -4.788323536777216 True 31.295
0.4659737497045907 2685.2770203827545 1.3914191358196129 1.2841324295611685 0.0450374260551008 -0.0170675635926147 0.1123311638631562 2.039783927948199 1.8825044328810523 12.163616090440629 12.18429497632602 397.9299906862146 646.5805178747879 2.8227570752172726 2.05631567316347 2.035447020744915 3.05321129917512 0.5449190149284561 2221273322.7382684 3 0.3188355783725208 -2.2513734538536987 0.199469783772345 0.2096532584343511 -0.7692762919406324 -1.0544748232121417 0.1047564597455331 0.3455070286527074 0.6596591796418464 0.020913165 69953.18219604477 0.4659737497045907 2685.2770203827545 3 False 0.1027503782679754 51.89741820548869 -3.173433985892161 False 12.084
0.2287267781814614 1176.9076830686338 1.715766007242029 1.2134905012938138 -0.0119724741678615 -0.0514867952455299 0.0438972082334639 2.1082076381917685 1.4910482740085544 12.005570319745166 12.191680292713654 95.00977003682964 896.777717922952 0.3396482784576986 2.2383572241323324 0.1047867351962221 2.6346904867788834 0.337879279802491 2222245186.152582 1 0.3396482784576986 -3.262961417432215 0.218765925420698 0.2635288578069227 -1.0 -1.497134701703612 0.0698160748028405 0.3133866100440627 0.7130527497732561 0.025825318 69964.43061519193 0.2287267781814614 1176.9076830686338 1 True 0.2796308725645389 51.08172595993272 -4.016522179810141 True 27.835
0.135612245490427 660.3792790578775 1.4280047385565322 1.2094416414345848 -0.0547399800585213 -0.063749313822446 -0.0441025331033615 1.6216596677231536 1.3734567382191567 12.153489188952443 12.191680292713654 337.6635603302862 914.1660301332864 1.210095347348531 5.579129544442316 2.4012348975548816 4.727051229768162 -0.525371235336775 2232734370.6089435 4 1.210095347348531 -2.1360006290671176 0.195332060167403 0.2722249036376281 -0.7094120061383805 -1.3653508290589058 0.1218668055171703 0.3189595500521488 0.6323195718304595 0.62595606 70085.83321306648 0.135612245490427 660.3792790578775 4 False 0.0997289254265835 52.16717655065364 -3.98631902891685 False 20.235
0.4346125078773794 2471.93828002822 1.98313439456142 1.2224839953916065 0.0038981206461544 -0.0252815919579356 0.051233948278034 2.845029407239647 1.753790830468711 11.637781563640766 12.190203229436127 25.851976062093488 860.663334706715 2.9330398827633952 4.290092417329687 2.2122937370811573 3.1979981868456573 -1.4909746254933298 2221681901.029582 1 0.2085527708263979 -3.5167641928227056 0.2348054084553115 0.2047145398237702 -1.0 -1.707735878497094 0.068758784240461 0.3010808801349466 0.750890219867819 0.13123272 69957.91111145349 0.4346125078773794 2471.93828002822 1 True 0.3127709300599521 51.1044201375866 -1.599294789964898 True 31.598
0.1017627996476664 484.8263702662004 1.872115128643581 1.3397037766459516 -0.0144790470410507 -0.0468077924405268 0.0306974572037531 2.0626268053971035 1.4760357836559956 11.83570804282948 12.173955533383324 46.19704259109219 502.2491177802409 0.8087943444908596 1.5396522985441643 0.0354994392513132 1.3726099162841152 0.5034079048422394 2227993220.9756126 1 0.8087943444908596 -3.5214699919255263 0.2479190579011647 0.2514952652335586 -1.156360781646124 -1.5644150672022992 0.0922811381558417 0.2630711190322775 0.7917365510819042 0.5569082 70030.95879601403 0.1017627996476664 484.8263702662004 1 True 0.0865830006341327 52.017051776958645 -4.929498038199175 True 44.794
0.2624368335804627 1375.289329117741 1.79617093676652 1.1555611358594964 0.0431868210545444 0.0547300561910029 0.0252443489299973 2.26755234998078 1.4588229413631055 11.928763029313725 12.196111482546238 66.36161294577326 1182.5751952571711 0.2699180205184449 2.6518693790822745 2.152619415166944 4.165398054571139 -0.5718211476607771 2219521614.074266 1 0.2699180205184449 -3.284078955033768 0.209925001304704 0.2114319669095741 -1.0 -1.4706640418100845 0.0695213541289415 0.3907975024486391 0.6924040443733223 0.23908205 69932.90779021141 0.2624368335804627 1375.289329117741 1 True 0.3764607397083608 50.77205056374352 -0.576970481304576 True 22.496
