476
2.81623e+06 1.73477e+23 3.076734174426748e+17 1.697729199407125e+30
2.98747e+06 1.86024e+23 3.120004961409681e+17 1.800952649466379e+30
3.16911e+06 1.99576e+23 3.164065352598663e+17 1.910452177386494e+30
3.36180e+06 2.14219e+23 3.208943634129281e+17 2.026609374301005e+30
3.56621e+06 2.30046e+23 3.254668405998240e+17 2.149829032424827e+30
3.78305e+06 2.47156e+23 3.301268151683085e+17 2.280540555700703e+30
4.01307e+06 2.65658e+23 3.348772193149652e+17 2.419199456214214e+30
4.25707e+06 2.85672e+23 3.397209853446116e+17 2.566288941592158e+30
4.51592e+06 3.07324e+23 3.446610536097567e+17 2.722321598916166e+30
4.79050e+06 3.30755e+23 3.497004283929891e+17 2.887841181019769e+30
5.08178e+06 3.56114e+23 3.548420974329396e+17 3.063424501393920e+30
5.39077e+06 3.83567e+23 3.600890721509270e+17 3.249683444304461e+30
5.71854e+06 4.13291e+23 3.654444029760477e+17 3.447267097126531e+30
6.06625e+06 4.45477e+23 3.709111212628750e+17 3.656864012326796e+30
6.43510e+06 4.80336e+23 3.764922883636529e+17 3.879204606976238e+30
6.82639e+06 5.18093e+23 3.821909830707531e+17 4.115063708155433e+30
7.24146e+06 5.58993e+23 3.880102750715836e+17 4.365263253122774e+30
7.68177e+06 6.03303e+23 3.939532615142711e+17 4.630675153655305e+30
8.14885e+06 6.51309e+23 4.000230408441785e+17 4.912224334544042e+30
8.64434e+06 7.03325e+23 4.062227173736451e+17 5.210891956832529e+30
9.16996e+06 7.59687e+23 4.125554134318792e+17 5.527718837031155e+30
9.72754e+06 8.20762e+23 4.190242544918883e+17 5.863809074222777e+30
1.03190e+07 8.86946e+23 4.256323839744493e+17 6.220333897699580e+30
1.09465e+07 9.58667e+23 4.323829507793203e+17 6.598535748539691e+30
1.16121e+07 1.03639e+24 4.392791228666512e+17 6.999732609347321e+30
1.23181e+07 1.12062e+24 4.463240912330664e+17 7.425322597244931e+30
1.30672e+07 1.21190e+24 4.535210512104575e+17 7.876788836123447e+30
1.38617e+07 1.31081e+24 4.608732175359519e+17 8.355704625129616e+30
1.47046e+07 1.41801e+24 4.683837744452956e+17 8.863738921402041e+30
1.55987e+07 1.53416e+24 4.760558968502067e+17 9.402662156162406e+30
1.65472e+07 1.66003e+24 4.838927982347004e+17 9.974352404430275e+30
1.75534e+07 1.79641e+24 4.918976629043029e+17 1.058080192986205e+31
1.86208e+07 1.94418e+24 5.000736664178947e+17 1.122412412752194e+31
1.97530e+07 2.10428e+24 5.084240166955107e+17 1.190656088877971e+31
2.09542e+07 2.27772e+24 5.169518664822230e+17 1.263049041400058e+31
2.22283e+07 2.46561e+24 5.256603854643856e+17 1.339843550025390e+31
2.35800e+07 2.66913e+24 5.345527353966998e+17 1.421307233292166e+31
2.50138e+07 2.88956e+24 5.436319680552890e+17 1.507723981184484e+31
2.65348e+07 3.12829e+24 5.529011534403511e+17 1.599394944450760e+31
2.81484e+07 3.38681e+24 5.623632680203066e+17 1.696639584073611e+31
2.98600e+07 3.66672e+24 5.720211391660814e+17 1.799796784548419e+31
3.16757e+07 3.96976e+24 5.818775495633645e+17 1.909226034850245e+31
3.36019e+07 4.29778e+24 5.919350260472744e+17 2.025308681204572e+31
3.56452e+07 4.65279e+24 6.021958156294060e+17 2.148449256027637e+31
3.78127e+07 5.03692e+24 6.126619099656832e+17 2.279076887667509e+31
4.01121e+07 5.45246e+24 6.233347131687228e+17 2.417646795858699e+31
4.25513e+07 5.90184e+24 6.342150295359773e+17 2.564641878101725e+31
4.51388e+07 6.38764e+24 6.453029017084803e+17 2.720574392495984e+31
4.78836e+07 6.91258e+24 6.565972863103466e+17 2.885987742890360e+31
5.07954e+07 7.47954e+24 6.680965421391107e+17 3.061458372572581e+31
5.38843e+07 8.09165e+24 6.797996571320303e+17 3.247597773096581e+31
5.71610e+07 8.75246e+24 6.917095629044508e+17 3.445054615248350e+31
6.06370e+07 9.46632e+24 7.038381246439860e+17 3.654517009576419e+31
6.43244e+07 1.02385e+25 7.162051358851296e+17 3.876714904364611e+31
6.82361e+07 1.10746e+25 7.288291981755434e+17 4.112422629403676e+31
7.23856e+07 1.19805e+25 7.417217300433212e+17 4.362461594426507e+31
7.67875e+07 1.29619e+25 7.548881393705004e+17 4.627703151610629e+31
8.14571e+07 1.40248e+25 7.683313766853882e+17 4.909071632123392e+31
8.64107e+07 1.51758e+25 7.820539904586012e+17 5.207547567291823e+31
