7.216717999999999744e-01 1.226110226675745807e+01 1.345845000000000073e+04
7.218698999999999533e-01 1.226110226675745807e+01 1.344529000000000087e+04
7.220680000000000431e-01 1.226110226675745807e+01 1.342735000000000036e+04
7.222661999999999694e-01 1.225962520347993134e+01 1.340336000000000058e+04
7.224644000000000066e-01 1.225962520347993134e+01 1.338848999999999978e+04
7.226626999999999912e-01 1.225962520347993134e+01 1.337617000000000007e+04
7.228609000000000284e-01 1.225962520347993134e+01 1.335306999999999971e+04
7.230592999999999604e-01 1.225962520347993134e+01 1.333727000000000044e+04
7.232575999999999450e-01 1.225962520347993134e+01 1.331786000000000058e+04
7.234559999999999880e-01 1.225962520347993134e+01 1.329504000000000087e+04
7.236544999999999783e-01 1.225962520347993134e+01 1.328450000000000000e+04
7.238529000000000213e-01 1.225962520347993134e+01 1.326715999999999985e+04
7.240514999999999590e-01 1.225962520347993134e+01 1.324086000000000058e+04
7.242499999999999494e-01 1.225962520347993134e+01 1.322986000000000058e+04
7.244485999999999981e-01 1.225962520347993134e+01 1.321629999999999927e+04
7.246472000000000468e-01 1.225962520347993134e+01 1.319087999999999920e+04
7.248459000000000430e-01 1.225962520347993134e+01 1.317678000000000065e+04
7.250446000000000391e-01 1.225814814020240107e+01 1.315902000000000044e+04
7.252433000000000352e-01 1.225814814020240107e+01 1.313670999999999913e+04
7.254420999999999786e-01 1.225814814020240107e+01 1.312604999999999927e+04
7.256409000000000331e-01 1.225814814020240107e+01 1.310827000000000044e+04
7.258396999999999766e-01 1.225814814020240107e+01 1.308329999999999927e+04
7.260385999999999784e-01 1.225814814020240107e+01 1.307257999999999993e+04
7.262374999999999803e-01 1.225814814020240107e+01 1.305839999999999964e+04
7.264365000000000405e-01 1.225814814020240107e+01 1.303647999999999956e+04
7.266354000000000424e-01 1.225814814020240107e+01 1.301932999999999993e+04
7.268345000000000500e-01 1.225814814020240107e+01 1.300156999999999971e+04
7.270334999999999992e-01 1.225814814020240107e+01 1.298365999999999985e+04
7.272326000000000068e-01 1.225814814020240107e+01 1.296912999999999920e+04
7.274317999999999618e-01 1.225814814020240107e+01 1.295055999999999949e+04
7.276308999999999694e-01 1.225814814020240107e+01 1.293107999999999993e+04
7.278301999999999827e-01 1.225814814020240107e+01 1.291743000000000029e+04
7.280294000000000487e-01 1.225667107692487434e+01 1.290131999999999971e+04
7.282286999999999511e-01 1.225667107692487434e+01 1.288371999999999935e+04
7.284279999999999644e-01 1.225667107692487434e+01 1.286330999999999949e+04
7.286274000000000362e-01 1.225667107692487434e+01 1.284467000000000007e+04
7.288267999999999969e-01 1.225667107692487434e+01 1.283263999999999942e+04
7.290261999999999576e-01 1.225667107692487434e+01 1.281470000000000073e+04
7.292256999999999767e-01 1.225667107692487434e+01 1.279372999999999956e+04
7.294251999999999958e-01 1.225667107692487434e+01 1.277825000000000000e+04
7.296247000000000149e-01 1.225667107692487434e+01 1.276392000000000007e+04
7.298242999999999814e-01 1.225667107692487434e+01 1.274505999999999949e+04
7.300238999999999479e-01 1.225667107692487434e+01 1.273043000000000029e+04
7.302235000000000253e-01 1.225667107692487434e+01 1.270993000000000029e+04
7.304232000000000502e-01 1.225667107692487434e+01 1.268995999999999913e+04
7.306228999999999640e-01 1.225667107692487434e+01 1.267955999999999949e+04
7.308227000000000473e-01 1.225667107692487434e+01 1.266089999999999964e+04
7.310225000000000195e-01 1.225519401364734762e+01 1.263880999999999949e+04
7.312222999999999917e-01 1.225519401364734762e+01 1.262619000000000051e+04
7.314222000000000223e-01 1.225519401364734762e+01 1.261248999999999978e+04
7.316221000000000529e-01 1.225519401364734762e+01 1.259215999999999985e+04
7.318219999999999725e-01 1.225519401364734762e+01 1.257728000000000065e+04
7.320219999999999505e-01 1.225519401364734762e+01 1.255737999999999920e+04
7.322220000000000395e-01 1.225519401364734762e+01 1.253948999999999978e+04
7.324220999999999648e-01 1.225519401364734762e+01 1.252811000000000058e+04
7.326221000000000538e-01 1.225519401364734762e+01 1.250979999999999927e+04
7.328223000000000376e-01 1.225519401364734762e+01 1.248970999999999913e+04
7.330223999999999629e-01 1.225519401364734762e+01 1.247654999999999927e+04
7.332225999999999466e-01 1.225519401364734762e+01 1.246078000000000065e+04
7.334228000000000414e-01 1.225519401364734762e+01 1.244412000000000080e+04
7.336230999999999725e-01 1.225519401364734762e+01 1.242618000000000029e+04
7.338234000000000146e-01 1.225519401364734762e+01 1.240601000000000022e+04
7.340236999999999457e-01 1.225371695036981734e+01 1.239380999999999949e+04
7.342241000000000462e-01 1.225371695036981734e+01 1.237862000000000080e+04
7.344245000000000356e-01 1.225371695036981734e+01 1.235650000000000000e+04
7.346249000000000251e-01 1.225371695036981734e+01 1.234264999999999964e+04
7.348253999999999619e-01 1.225371695036981734e+01 1.232870999999999913e+04
7.350259000000000098e-01 1.225371695036981734e+01 1.230896999999999935e+04
7.352265000000000050e-01 1.225371695036981734e+01 1.229767000000000007e+04
7.354271000000000003e-01 1.225371695036981734e+01 1.227779999999999927e+04
7.356276999999999955e-01 1.225371695036981734e+01 1.225353000000000065e+04
7.358284000000000491e-01 1.225371695036981734e+01 1.224738999999999942e+04
7.360290000000000443e-01 1.225371695036981734e+01 1.223104000000000087e+04
7.362298000000000453e-01 1.225371695036981734e+01 1.220428000000000065e+04
7.364304999999999879e-01 1.225371695036981734e+01 1.219615999999999985e+04
7.366312999999999889e-01 1.225371695036981734e+01 1.218312000000000080e+04
7.368322000000000482e-01 1.225371695036981734e+01 1.215750000000000000e+04
7.370330000000000492e-01 1.225223988709229062e+01 1.214962000000000080e+04
7.372339999999999449e-01 1.225223988709229062e+01 1.213157999999999993e+04
7.374349000000000043e-01 1.225223988709229062e+01 1.210737000000000080e+04
7.376359000000000110e-01 1.225223988709229062e+01 1.210182999999999993e+04
7.378369000000000177e-01 1.225223988709229062e+01 1.208504999999999927e+04
7.380379000000000245e-01 1.225223988709229062e+01 1.206079000000000087e+04
7.382389999999999786e-01 1.225223988709229062e+01 1.204986000000000058e+04
