 redshift luminosity_distance mass_1_source mass_2_source chi_eff chi_1 chi_2 mass_1 mass_2 radius_1 radius_2 lambda_1 lambda_2 theta_jn phase psi ra dec geocent_time prompt_collapse inclination_EM log10_mej_dyn v_ej_dyn Ye_dyn log10_mdisk log10_mej_wind v_ej_wind Ye_wind chi_BH Ebv trigger_time has_grb thetaCore log10_Ekin_iso log10_n0 redshift_measured afterglow_detected snr
0 0.4754601950711065 2750.562396682465 1.5221036558402397 1.2691483858547117 0.053115747981519 0.0704570102971827 0.0323181808398483 2.245803356964484 1.8725779249673724 12.120781255392323 12.185772039603544 223.8176234854119 692.164631305976 2.791674920794625 2.444502362581255 1.6119109110295726 5.0429661008239135 -0.2989720797315949 2215003164.4579544 3 0.3499177327951683 -2.079713800071789 0.2124563973093777 0.3297028733285928 -0.8877178499583431 -1.07912652681149 0.0546244471056348 0.3116242899550119 0.6975002012984329 0.11131301 69880.61091965224 True 0.3138171209629204 50.7519024495932 -3.4669793738191066 0.4772666468933649 True 17.442
1 0.2972067358615938 1585.8351650486034 1.369255032279486 1.317887092684908 -0.0193624754010342 0.0123920334932995 -0.0523546955559103 1.7762068509853333 1.7095720137359152 12.168047280273212 12.178386723215905 439.5456057124239 553.2202496076262 3.10761571751802 3.871064635300496 2.918870850001345 5.266143366003309 -0.6968740655292615 2215584740.851566 4 0.0339769360717736 -2.283634238986133 0.2007148369487219 0.2767033481404821 -0.9044394522260016 -1.3545200102758823 0.0857856919268448 0.3909959345841217 0.6670896450747759 0.07986579 69887.34212791164 False 0.0583182912029337 52.41904389344597 -1.943694842731672 0.2938923501276699 False 19.491
2 0.0859588838497393 405.22364255401607 1.9636193559305768 1.1447451131126205 -0.0404967103272114 -0.0825991194868782 0.0317229520327684 2.132409884072114 1.2431461253282248 11.679139335411543 12.196111482546238 28.805257554533227 1246.0899781437236 1.906035549584388 4.138243224849251 3.066922457680972 4.57995811841359 -0.2156075869535662 2226157034.4385705 1 1.2355571040054052 -3.4527580635161934 0.2158614379679837 0.2963351037601672 -1.0 -2.048059265514352 0.1134905849532532 0.2205763874570699 0.7050006966346691 0.7254539 70009.70663702048 True 0.1103990043138291 51.98129685991523 -3.942744508147111 0.0851758316087476 True 29.978
3 0.135612245490427 660.3792790578775 1.4280047385565322 1.2094416414345848 -0.0547399800585213 -0.063749313822446 -0.0441025331033615 1.6216596677231536 1.3734567382191567 12.153489188952443 12.191680292713654 337.6635603302862 914.1660301332864 1.210095347348531 5.579129544442316 2.4012348975548816 4.727051229768162 -0.525371235336775 2232734370.6089435 4 1.210095347348531 -2.1360006290671176 0.195332060167403 0.2722249036376281 -0.7516845594477715 -1.4076233823682966 0.1218668055171703 0.3189595500521488 0.6323195718304595 0.62595606 70085.83321306648 False 0.2908526123707899 51.18462441565258 -3.1657658077452107 0.1362565252377502 False 20.235
4 0.2131984472677329 1087.4953416446983 1.4855627314367752 1.262953743150137 -0.0393285295473097 -0.0510035099019953 -0.0255957101156835 1.802282399097908 1.5322135201607172 12.1355518881676 12.185772039603544 262.00433109490217 712.7081238492674 2.7808978495908807 0.0690236865394485 1.6632528202463126 5.611087466057263 -0.3548946999842908 2230163695.870378 2 0.3606948039989126 -2.115161327222512 0.2075831181505443 0.2063087073114319 -0.8573442270600902 -1.1950240996021233 0.067224111429453 0.3515551590691602 0.6832771955235205 0.056908112 70056.08003322197 True 0.1517077207948957 51.56081177426575 -4.2885609751040255 0.2114173638067639 True 25.864
5 0.3297280268448787 1787.9863355570512 1.527630043372163 1.2236341448981092 0.014380702036076 0.046466880556952 -0.0256768678591921 2.0313324833222226 1.627100617075383 12.119304192114798 12.190203229436127 217.9944174708777 855.5608039792278 2.780269951099358 0.2639903300249805 1.952930070752784 0.8778123200788389 0.8171041506005994 2225037999.965248 2 0.3613227024904351 -2.00951277426693 0.2081799320388569 0.2975644385204199 -0.7420205236551161 -1.0103089654262745 0.0789014166576459 0.3364624654587033 0.6751755099945412 0.48222303 69996.75484913481 True 0.3332027464886349 50.90791912336059 -0.2283933789759489 0.3268371683093121 True 18.353
6 0.4240367445394934 2400.8756952206027 1.8368539830293007 1.111472300893169 0.0333241571360293 0.025299650685965 0.0465857081641567 2.6157475661874474 1.5827773970097287 11.882270105250596 12.197588545823765 54.663776983236055 1466.8660925763463 2.7253734456723486 1.7461558545042637 2.3666695184757334 4.566983307227468 0.5345335484321303 2223626956.7839103 1 0.4162192079174445 -3.29827474147274 0.2010380147761996 0.2320783279277556 -1.0 -1.5790037277738516 0.114606987051726 0.3551077250428993 0.6691336894439694 0.048710603 69980.4233308323 True 0.3171397526370696 50.944292968581536 -2.515708157000629 0.4188175808624353 True 13.97
7 0.4047457238607615 2272.4255673404327 1.7137177055575827 1.1763257785236614 0.0098066457512562 0.0324918193869748 -0.0232420083061001 2.4073376187864897 1.6524386072482944 12.007047383022693 12.194634419268713 96.24933669248756 1070.9415700940165 0.1609790363578448 4.132491606460667 2.8905077684156866 4.096062183192653 0.5482990975088402 2222931160.398173 1 0.1609790363578448 -3.2233255738341806 0.2116339864348876 0.1848860598020487 -1.0 -1.766344219655203 0.0948547995181838 0.364999249915912 0.6915498083343032 0.024106018 69972.3701319233 True 0.1309633341060679 51.76138839908409 -4.334710367463288 0.4061408115942408 True 15.562
8 0.3605221588773148 1983.865237116319 1.5013680102246691 1.2799205815842207 -0.0197191700714888 -0.0349532492236701 -0.0018493432764499 2.0426444465402054 1.7413603128484725 12.12964363505749 12.18429497632602 244.425717021922 658.3087841799662 2.775316385131253 5.2405329158524045 1.134577276501756 3.1493374325051726 -0.552167248058937 2227739855.531088 3 0.3662762684585405 -2.117848809036419 0.2112002391365827 0.2047868921537362 -0.9203507689991844 -1.3671873187004755 0.1459281670002351 0.3406515437228427 0.6967110195459836 0.06858648 70028.0263255913 True 0.2493865590975258 51.18231168594857 -1.9049067725688933 0.36307823027755 True 38.708
9 0.4265804503806684 2417.9265912309884 1.5571481128544695 1.2525009240387666 -0.0223594222092598 -0.0642127189650399 0.029673898333012 2.221397056145337 1.7867933323174268 12.106010622617047 12.187249102881072 191.78161446798484 748.0228684214591 0.0366129474449994 4.183581735150454 3.098371320061689 1.2158067889471988 -0.9579378853508804 2220376995.8054347 3 0.0366129474449994 -2.015598090497518 0.2148266053864925 0.2759000979468021 -0.8348119242300519 -1.2163040236227791 0.1472825176713443 0.3817633778684324 0.6988471973198034 0.01151906 69942.80804172957 True 0.2961877580975362 51.07532667197766 -2.122436662119273 0.4246574036589108 True 28.971
10 0.1020575417342105 486.3254207684174 1.2327637723352705 1.167219251224726 0.0344376091244811 0.0071459318948074 0.0632618346842526 1.3585766124788 1.2863427786695676 12.190203229436127 12.194634419268713 819.3183278472128 1117.808394792079 2.8117724696977464 5.779112638827914 0.5117200940256895 5.594861605872983 0.1440182679594745 2229491323.6982217 4 0.3298201838920467 -2.6195838498581128 0.1702179210545968 0.1948089277563868 -0.7727788868292366 -1.1624671938718718 0.114596545734235 0.292329895705608 0.4894918469338003 0.053718645 70048.29794789609 False 0.3769346834744053 50.59785002496298 -0.4980585557650272 0.1016348628052529 False 58.396
11 0.1970331211384813 995.7720591879448 1.528448704924418 1.1413187539236958 0.0686312587465987 0.0863742903275159 0.0448698743410122 1.8296037237557456 1.3661963502231638 12.118359444811674 12.196111482546238 216.99997181342528 1267.1943231135558 2.430015062406568 3.4305714764735384 1.1164671789273009 4.826203773164124 0.521924841909209 2219338357.035548 4 0.7115775911832253 -1.89383052118866 0.1990071939108193 0.1962668128173667 -0.5780523251983811 -0.7945307395944055 0.129825173699217 0.2078789354103396 0.6234227223928335 0.120009094 69930.7867596707 False 0.3643069527302318 50.84966443946795 -0.7529366463252867 0.1952689038514296 False 22.739
12 0.3033340624030005 1623.5431501163755 1.2428827604975723 1.1545514069848797 -0.031902762990986 -0.0854700003690137 0.0257627471472765 1.6198914373299569 1.5047661755187032 12.1887261661586 12.196111482546238 781.1543657858023 1188.1856192214404 2.327834416895084 1.5643561925839968 2.305713439126343 4.167714339858033 -0.2344567111566273 2223563761.785253 4 0.8137582366947093 -2.590071462413296 0.1698653759001981 0.2971763586762188 -0.7739428561908431 -1.0418243476410185 0.0917907847993428 0.3555206354846588 0.4861661729655922 0.13552286 69979.69190723673 False 0.3162053592450361 50.5891886544279 -3.9637125719461466 0.3041563548689497 False 12.873
13 0.0799356507458458 375.28947061571085 1.45352466034009 1.2921615605931214 0.0589744564170564 0.0263233360728382 0.0957029972244991 1.5697130999395097 1.3954513358079002 12.145891331110295 12.182817913048488 302.12622982133394 623.2265512973282 0.5431288041364001 2.7931002069997155 1.608993670601411 2.534941087633612 -0.5730820140838353 2222546982.897993 3 0.5431288041364001 -2.186158870586349 0.2071204426990828 0.1781742402071945 -0.9343768370623452 -1.3998805419033251 0.1294204801198225 0.2926594553657862 0.6871048491435774 0.13293602 69967.92363307862 True 0.3492781760946719 50.87840928472983 -4.707117727088066 0.0794162517764815 True 89.645
14 0.1765958840335497 881.8337493806018 1.2147152994835 1.171191262623357 0.0630023284705255 0.0095627345648941 0.1184278549297604 1.4292290216448669 1.378018819018698 12.191680292713654 12.194634419268713 891.8104242749553 1097.0600711050563 2.5796730436226607 3.2909859117785816 2.815555066513567 3.822366477830771 0.6773223808498997 2231971272.244746 4 0.5619196099671325 -2.6932374489665256 0.1687912480506472 0.1872961208404299 -0.766743812642115 -1.0281995459786972 0.0765787140588629 0.3728709922787849 0.4783277717730822 0.010513915 70077.00105607345 False 0.082270101471831 51.73965695598458 -1.7544446831462146 0.1753039159153766 True 25.315
15 0.2816138859338926 1490.6861654739896 1.4819259079863691 1.3552697557724829 0.0599541721368309 0.0328545594164175 0.0895863675102804 1.8992568216005228 1.7369325381842493 12.137028951445131 12.171001406828267 266.4206882754406 467.0841695839234 2.638175434215383 1.9283321235887845 0.5955701916028302 0.9755185023975504 -0.1473145752489195 2214396767.400787 3 0.5034172193744101 -2.2253256458071773 0.216996068161107 0.2816794857945535 -1.2761866258410333 -1.947022540707836 0.0782382575979086 0.3097173793709306 0.7239057497334722 0.061145835 69873.5924351943 True 0.4050727638970603 50.55792975359534 -1.915378320310616 0.2814675880160656 True 27.02
16 0.3910901994303664 2182.43309513848 1.5676133118927154 1.2101924926053025 0.0280306877918205 -0.0356709795114525 0.1105461407173251 2.1806915146705346 1.6834869158874424 12.10010236950694 12.191680292713654 183.4856002235097 911.7200856127752 0.2941924228302886 0.7899419453538102 2.641489588194404 0.7923021742698904 -0.1517411588990898 2213383526.670008 2 0.2941924228302886 -1.9410198639447167 0.2115371698937291 0.3332051343539419 -0.7015102692213462 -1.2014946661341366 0.1282607855237422 0.3267984608039138 0.6787757516753568 0.05748688 69861.86511192139 True 0.3755202330169748 51.08355373681905 -0.4517694107284358 0.3936334829405262 True 15.602
17 0.0586713642798133 271.4247495484291 1.2687873283432436 1.134282339681424 -0.0367373630392756 -0.0499186982660542 -0.0219929642936526 1.343228811878081 1.200832232029032 12.185772039603544 12.197588545823765 693.868759447992 1310.7074399607332 0.6871636519580892 1.2396048993560094 2.021445789283894 5.620552315946267 0.6957960606826535 2229483695.705621 4 0.6871636519580892 -2.4847444590870227 0.1702245382571472 0.3308948747040799 -0.7618550388570904 -0.9197939926775311 0.1309656938783092 0.2561248298439844 0.4872164325425373 0.46611106 70048.20966094469 False 0.3077389012259141 50.45871053250028 -0.9449710252390576 0.0593291084099435 True 105.778
18 0.3141893772894434 1690.7826437686256 1.7833873030835694 1.2509274452471326 -0.0200591046993127 -0.0364905562144512 0.0033664281840448 2.343708649305296 1.6439555603036036 11.942056598811476 12.187249102881072 70.34512459668893 753.5576836535514 0.4602653278674269 0.4960330923781097 1.870350834321701 5.281018076166186 -0.3931193106646048 2216099649.3662586 1 0.4602653278674269 -3.3565503692494363 0.2282319065186026 0.2055829269374788 -1.0 -1.4985698203024258 0.0561669302616533 0.3782780251728314 0.7427664712619957 0.15981238 69893.30171720206 True 0.3062017175306223 51.03962120385887 -3.963992184627452 0.3122633826059891 True 22.02
19 0.2911393130955538 1548.6721822329514 1.4650893724059375 1.3160809274355865 0.0056584029337186 0.0655012239524326 -0.0609599024163522 1.8916344859117984 1.6992438246273425 12.141460141277715 12.178386723215905 287.1312653313133 557.8207083376948 0.1183117816331245 0.8177004509534331 0.7396193530854636 5.187800973886393 0.015438659520649 2216091285.610924 3 0.1183117816331245 -2.198330757845075 0.2109739385567723 0.2566785016446629 -1.0335217673649684 -1.2081114544794742 0.0780790509101744 0.326553194379884 0.7021159424067858 0.25292924 69893.20491447828 True 0.0799024430019475 51.77622149571867 -1.5013294036742837 0.2979583756682609 True 33.935
20 0.826745867758332 5378.411271155639 1.5273575032494435 1.2531667322988302 -0.0193966329692463 0.013248762951896 -0.0591847865497673 2.7900940076506044 2.2892171498391 12.118089402519743 12.187249102881072 218.1687625374772 744.632889209981 0.1247914775996453 4.978565104531104 0.7864330753419572 1.4028742385444828 -0.7962697068745148 2230040668.104596 3 0.1247914775996453 -2.0513073651215503 0.211369863646941 0.3182322461911726 -0.8312257364915081 -1.1176582966695392 0.1363027203073956 0.3495945829334097 0.691023757791133 0.045377932 70054.65610074764 True 0.1248267962471133 51.732608888813004 -1.7470276305746313 0.8166250734203607 True 20.022
21 0.4194916094550635 2370.47431707266 1.889649741884491 1.2025399684312397 -0.0025395098688644 -0.0005696552817453 -0.0056349040427108 2.6823419534139616 1.7069953952225017 11.810597967111509 12.193157355991184 42.25168298276599 944.6203858417254 2.7974194682720097 1.429041568236071 1.996115219329972 3.022448225458603 -0.1472945703515887 2221369588.005485 1 0.3441731853177837 -3.4111183011841786 0.2241555810784966 0.1947934824830268 -1.0 -1.6361271970214453 0.0530870359757923 0.2416085317385457 0.731475376008949 0.0286656 69954.2963773783 True 0.338282378495039 51.02985090978869 -4.069697635127664 0.4179263311129522 True 30.769
22 0.3373227866013741 1835.8994112252624 1.9613610996117925 1.369999769866722 0.0894964191769261 0.1156795745565038 0.0520112870213266 2.6229728912643777 1.8321319098814053 11.684006845734704 12.168047280273212 29.17671109657698 438.2533213239056 0.7251462069939097 2.0524531644026327 1.4267042469994144 2.553457831856531 0.2597271368065469 2209282116.107161 1 0.7251462069939097 -3.623743854904395 0.2593647393415186 0.3070043286020161 -1.1057401174414054 -1.7132903941425646 0.0791538719408763 0.3922623618761078 0.811550002733953 0.03212126 69814.39508225881 True 0.0776063580057675 52.341198084683896 -0.964095685573194 0.337975818366634 True 15.215
23 0.7256731915159685 4584.607745783172 1.9648941076709967 1.32088236239586 -0.0252184257931594 -0.0211728465133305 -0.0312364748756177 3.3907650857755307 2.279411281932816 11.67756340014957 12.178386723215905 28.56276419828772 546.155157656539 3.0460374863685926 3.5493246670300445 2.8286994707835142 3.136357875816984 0.2592443540704215 2213064284.2674065 1 0.0955551672212008 -3.5786332720609435 0.2516766225792001 0.1588689544062113 -1.0 -1.481404642057109 0.0722899212795564 0.3333503915270016 0.7936996723654907 0.038496412 69858.17017670609 True 0.0839875271925046 52.27472432988228 -3.759606908610617 0.7204283067448923 True 19.566
24 0.0862844385699089 406.8479729940888 1.4616294283786728 1.1574225219287098 0.0561339617897186 0.0415985209051631 0.0744897720049213 1.5877453030035835 1.2572900744214963 12.144162583495168 12.196111482546238 292.1123839523663 1171.876737553135 1.2485290433344238 2.1303074675461247 1.7573324263064136 5.172501200010454 0.1914470840718124 2238479133.456113 4 1.2485290433344238 -2.0172832969517187 0.1931527592279958 0.2010206785493534 -0.6445902651109725 -0.84042284540636 0.1368173333186117 0.292859959072585 0.6109347577733601 0.4552367 70152.3235237976 False 0.1547793148063254 51.44410564605485 -2.0999119634048857 0.0862967051989341 False 22.405
25 0.1847560237848085 927.0525651193308 1.3432498220181928 1.1735635535245188 -0.0318613008006537 -0.0219569864426554 -0.0431976859999368 1.5914233180839257 1.390386489332479 12.173955533383324 12.194634419268713 494.2349688308525 1084.2008158377882 0.7731379870706356 4.64454519243192 1.1533329729825592 3.889583653117232 -0.3569827819316952 2224337766.78516 4 0.7731379870706356 -2.270474043244438 0.1822858024343716 0.2412975523827744 -0.7542919146186854 -1.0468986996122125 0.1395834574607269 0.215136686407841 0.567717819727836 0.12106208 69988.65029843936 False 0.0806106405511275 51.97175767877115 -3.626756671691613 0.1830350014524874 True 22.313
