2050-11-02T10:24:21.576 radio-1.4GHz 22.243901 0.086190
2050-11-03T07:50:28.622 radio-1.4GHz 22.143255 0.079978
2050-11-04T00:08:09.478 radio-1.4GHz 22.105978 0.015605
2050-11-06T05:59:09.804 radio-1.4GHz 22.115977 0.026256
2050-11-06T06:35:59.212 radio-1.4GHz 22.044991 0.117962
2050-11-06T09:10:50.437 radio-1.4GHz 22.098754 0.024299
2050-11-06T21:17:16.637 radio-1.4GHz 22.122199 0.017858
2050-11-07T15:52:51.719 radio-1.4GHz 22.047974 0.106370
2050-11-08T14:23:50.848 radio-1.4GHz 22.171935 0.015842
2050-11-09T07:08:55.516 radio-1.4GHz 22.214219 0.052581
2050-11-09T10:49:29.587 radio-1.4GHz 22.191419 0.042626
2050-11-01T20:52:07.559 2massj 23.979709 0.037321
2050-11-01T22:58:35.252 2massj 24.076022 0.032804
2050-11-02T12:24:35.985 2massj 25.193883 0.016561
2050-11-02T12:59:50.349 2massj 25.219255 0.028496
2050-11-03T06:16:45.231 2massj 26.158453 0.020613
2050-11-03T19:26:48.097 2massj 26.710118 0.072824
2050-11-04T09:50:00.916 2massj 27.314983 0.173741
2050-11-06T16:10:51.905 2massj 28.212334 0.112675
2050-11-08T19:22:18.316 2massj 28.677460 0.013372
2050-11-09T21:42:49.471 2massj 28.905667 0.012587
2050-11-01T22:13:00.105 besselli 24.485992 0.030418
2050-11-01T22:57:35.290 besselli 24.568662 0.010000
2050-11-02T03:53:14.788 besselli 25.411502 0.053257
2050-11-02T11:27:54.561 besselli 26.500980 0.015086
2050-11-05T08:18:05.367 besselli 28.845408 0.093940
2050-11-05T13:27:06.225 besselli 29.029310 0.082458
2050-11-05T20:30:12.310 besselli 29.009667 0.013570
2050-11-01T22:42:58.239 bessellv 25.772377 0.097675
2050-11-02T08:48:12.906 bessellv 27.714053 0.035957
2050-11-02T16:52:26.775 bessellv 28.110384 0.138974
2050-11-04T01:44:03.860 bessellv 28.807162 0.010000
2050-11-04T13:10:44.940 bessellv 28.961856 0.170868
2050-11-06T15:51:03.661 bessellv 29.396325 0.014281
2050-11-07T01:09:52.317 bessellv 29.423759 0.062617
2050-11-07T23:42:56.323 bessellv 29.500000 inf
2050-11-09T04:36:53.394 bessellv 29.500000 inf
2050-11-02T10:39:23.079 bessellux 26.000000 inf
2050-11-02T11:59:06.028 bessellux 26.000000 inf
2050-11-03T19:11:18.347 bessellux 26.000000 inf
2050-11-04T10:37:12.389 bessellux 26.000000 inf
2050-11-04T20:19:51.220 bessellux 26.000000 inf
2050-11-05T15:41:10.170 bessellux 26.000000 inf
2050-11-02T19:24:52.635 X-ray-1keV 32.145226 0.032731
2050-11-04T00:18:28.429 X-ray-1keV 32.611965 0.207650
2050-11-04T19:41:53.269 X-ray-1keV 32.699925 0.084583
2050-11-04T21:36:12.047 X-ray-1keV 33.047286 0.096548
2050-11-07T23:44:19.800 X-ray-1keV 33.476334 0.010000
2050-11-08T06:49:34.382 X-ray-1keV 33.509916 0.013276
2050-11-10T18:58:18.894 X-ray-1keV 33.636057 0.091694
