7.87160222102521e-05,8.07565191931212e-05,8.50661517541847e-05,9.30980463577964e-05,0.000103108527958497,0.000114084380454447,0.000122874761595268,0.000131627565315998,0.000137345879323187,0.000139468223023281,0.000142410522024079,0.000138853583509781,0.000133925615451736,0.000134065431277594,0.000127364373665634,0.000116633733324612,0.000109012448112438,0.000110089770972456,0.000104282206792672,0.000102521274648314,9.7451071511852e-05,9.99110754026413e-05,9.70104786498171e-05,0.000102063262887856,0.000101998340694989
7.47124515891028e-05,7.64106752463056e-05,8.00056926905046e-05,8.67805356918525e-05,9.51486383705589e-05,0.000104481132644955,0.000111876809995808,0.000119486390754074,0.00012438157373629,0.000127124496917738,0.000129551573850652,0.000128091868734698,0.000124108777516966,0.000124850130501389,0.000119105676680367,0.000110820992486892,0.00010442408384928,0.0001057121307222,0.000100736319977046,9.98770896588381e-05,9.50720219493587e-05,9.77580330537877e-05,9.54588343770849e-05,9.99306996912061e-05,0.000100072805018516
6.94263859128764e-05,7.07190971868781e-05,7.34669771972383e-05,7.87471907044006e-05,8.51672955013364e-05,9.25411359677207e-05,9.82797137180141e-05,0.00010451567503773,0.000108427616647689,0.000111848163376343,0.000113666103924372,0.000114602590599326,0.000111731976529833,0.000113149135296479,0.000108547907191671,0.000103122986725164,9.81798597259132e-05,9.96944709373991e-05,9.57124916047082e-05,9.58857920238315e-05,9.14293800162582e-05,9.43454775171008e-05,9.27520164588602e-05,9.65199004729185e-05,9.6895712597204e-05
6.28333728522161e-05,6.36583053775982e-05,6.54285242124149e-05,6.89797513395477e-05,7.3150763460678e-05,7.82545546625166e-05,8.20772897894704e-05,8.67112184798911e-05,8.94816177140078e-05,9.36312652165758e-05,9.47477036832682e-05,9.83675365354658e-05,9.67738541653295e-05,9.89369438683213e-05,9.56634969302944e-05,9.35026809146373e-05,9.02394714878862e-05,9.19943640978418e-05,8.91664850316745e-05,9.04982213025345e-05,8.64755113721594e-05,8.96226449919093e-05,8.88371047243795e-05,9.1778557552932e-05,9.24134035623851e-05
5.50044387799886e-05,5.53026150409901e-05,5.5971544893205e-05,5.75718268203667e-05,5.92085629840054e-05,6.17473999434953e-05,6.34092332827052e-05,6.62248511746268e-05,6.77037978349026e-05,7.26315160884272e-05,7.29589607443608e-05,7.95344522772394e-05,7.93734954651175e-05,8.23490728163222e-05,8.05781781535744e-05,8.20645904791554e-05,8.0695478564412e-05,8.27037299758158e-05,8.11817239082994e-05,8.37912824119501e-05,8.0282701961084e-05,8.36619097211848e-05,8.37811010999306e-05,8.5780198351035e-05,8.66981101049862e-05
4.59677611723009e-05,4.56833977958922e-05,4.51340714779198e-05,4.45730903029371e-05,4.34056574204692e-05,4.3099773817146e-05,4.23685821170689e-05,4.31599553448756e-05,4.32050849822024e-05,4.89530777307757e-05,4.84088666141377e-05,5.81912596498202e-05,5.96098864763139e-05,6.34582706460102e-05,6.33559393502887e-05,6.8849233018413e-05,6.95770264271113e-05,7.18493567773849e-05,7.17773765637035e-05,7.57751235957392e-05,7.2859210077842e-05,7.64687833210568e-05,7.75837902169074e-05,7.85297625392798e-05,7.97526440878676e-05
4.98571059658799e-05,4.99447814753523e-05,5.01538898206081e-05,5.08941162668858e-05,5.14293250002667e-05,5.30625203915219e-05,5.38931245182325e-05,5.60222402236271e-05,5.71124130980628e-05,6.31287493879351e-05,6.31557738591216e-05,7.20881955172855e-05,7.29320714270778e-05,7.65945287678048e-05,7.57098760681033e-05,7.94957392677721e-05,7.92467152152394e-05,8.15344932074434e-05,8.07455607235056e-05,8.43122915233414e-05,8.09258661794345e-05,8.45946743728043e-05,8.52095497665667e-05,8.65329874577414e-05,8.7538048781877e-05
5.37693018916382e-05,5.42591984726936e-05,5.52880889315353e-05,5.74324923943732e-05,5.98076708559103e-05,6.35302216360278e-05,6.60465583452461e-05,6.96110954251955e-05,7.1826045438818e-05,7.8096893901646e-05,7.87421397051701e-05,8.6701018683773e-05,8.69176595742777e-05,9.03569419988257e-05,8.86306888710572e-05,9.05455570697862e-05,8.92405824241114e-05,9.15314015152271e-05,8.9971060594921e-05,9.30498709078293e-05,8.91743514225681e-05,9.28853431105769e-05,9.2955131153551e-05,9.46792740889192e-05,9.54425266966755e-05
5.76782222290893e-05,5.85973428971626e-05,6.05008863078997e-05,6.41413799996617e-05,6.84793262387579e-05,7.44251097118037e-05,7.87378369889892e-05,8.38243064471534e-05,8.72349599106404e-05,9.37450608166457e-05,9.50506167101039e-05,0.0001019209714917,0.000101462946907807,0.000104643933469675,0.000102023384313166,0.00010191889177559,9.94871778329438e-05,0.000101768831253417,9.93886622235929e-05,0.000101926863774062,9.75472126973472e-05,0.000101283361123654,0.000100767486154804,0.000102912527981069,0.000103411998155912
6.15674402194535e-05,6.29395445586747e-05,6.57660105826941e-05,7.09833186664849e-05,7.7392034967676e-05,8.56784436896858e-05,9.18847690120072e-05,9.85686672984963e-05,0.000103237141267437,0.000109971021789541,0.000111973958074025,0.0001176514791979,0.000116476719150464,0.000119367233612811,0.000115806262968835,0.000113550425271046,0.000109929692488589,0.000112190654641484,0.000108948266770346,0.000110898239118063,0.000106002350963252,0.000109747418395489,0.000108609926613372,0.000111193211168918,0.000111409201469929
6.53948253710571e-05,6.72397008551519e-05,7.10292612744438e-05,7.78902100755111e-05,8.64595186422811e-05,9.71832278455333e-05,0.000105363678297852,0.000113706196879477,0.000119683440459708,0.000126622689119945,0.000129353978573816,0.000133743318389834,0.000131815877158807,0.000134385682495633,0.000129846526102511,0.000125325536554252,0.000120463934711456,0.00012269248681124,0.000118553151650245,0.000119871830757043,0.000114452664030488,0.000118189735089099,0.000116400003330584,0.000119434829133462,0.000119349954629009
7.03669723579178e-05,7.28208115327509e-05,7.785560326224e-05,8.68498613070801e-05,9.8223329407577e-05,0.000112045044158259,0.000122755723707431,0.000133207178408116,0.00014082996515294,0.000147780258573356,0.00015144698937274,0.000153792546949328,0.000150776974210782,0.000152806697132264,0.000146942030615458,0.000139250510331864,0.000132698969592722,0.000134818872811189,0.000129476747935538,0.000129834337382867,0.000123793527638867,0.000127456538590612,0.000124802133176628,0.000128540857530475,0.000128096350198655
7.5174555131644e-05,7.82391311815913e-05,8.45227192956579e-05,9.56550825146194e-05,0.000109840612027436,0.00012676459279998,0.000140011036860367,0.000152570619654028,0.000161840212210494,0.000168777016900341,0.000173382278060001,0.000173640462821,0.000169528719948116,0.000171001826013723,0.000163809651896233,0.000152920282975846,0.000144672964354294,0.000146674803908814,0.000140128149449347,0.000139506802360515,0.000132855117518206,0.000136429760866408,0.000132905212133753,0.000137346674793952,0.000136537913675136
7.9830759927412e-05,8.35044750534058e-05,9.10335453398356e-05,0.000104297322435077,0.000121287352381071,0.000141301792697204,0.00015707594691302,0.000171732755539922,0.000182642109856524,0.000189546416852334,0.000195088036115722,0.000193235129415215,0.000188026308620827,0.000188932655050384,0.000180417889947125,0.000166325017625889,0.000156385645753024,0.000158262677070456,0.000150516010594393,0.000148906621961806,0.000141655411156953,0.000145130993536225,0.000140736289509618,0.000145876163574969,0.000144701331090808
8.42718343391577e-05,8.8546886287134e-05,9.7305432990166e-05,0.000112672093800856,0.000132430473635916,0.000155491654718421,0.000173759551392391,0.000190480688426049,0.000203005736690652,0.000209856627998792,0.000216322929028135,0.00021235328279442,0.000206057206609628,0.000206391059111035,0.00019657226083894,0.000179301210818842,0.000167690661197803,0.000169436581306681,0.000160506803947313,0.000157908960374363,0.000150076826219676,0.000153442378284584,0.000148186100882451,0.000154012653009536,0.000152473334365072
8.85135007771044e-05,9.33797518973483e-05,0.000103347005572511,0.000120780113750119,0.00014325999004838,0.000169313237173579,0.000190031561108003,0.000208777391553896,0.00022288844095583,0.000229669729725145,0.000237045377772152,0.000230968495858701,0.000223600106192078,0.000223360709029232,0.00021226115693393,0.000191852928391784,0.000178598735919731,0.00018020942648899,0.000170117709650705,0.000166537607690316,0.000158143092708384,0.00016139066740822,0.000155285288202343,0.000161784709301197,0.000159884563347519
0.000142253143913044,0.000146636483527986,0.000155853210622773,0.000172786539644468,0.000194107126036294,0.000217262178133476,0.00023595973646419,0.000253919529839543,0.000265955142715809,0.000268603285819463,0.00027499667547731,0.000264401196348248,0.000253903456561662,0.00025285263303241,0.000239181667040369,0.000215176067354985,0.000199294124244781,0.000200716219665677,0.000188826282795963,0.000183822680874658,0.00017443851934336,0.000176999582221374,0.000169662985540962,0.000176219515505609,0.000173754351365554
