redshift luminosity_distance mass_1_source mass_2_source chi_eff chi_1 chi_2 mass_1 mass_2 radius_1 radius_2 lambda_1 lambda_2 theta_jn phase psi ra dec geocent_time prompt_collapse inclination_EM log10_mej_dyn v_ej_dyn Ye_dyn log10_mdisk log10_mej_wind v_ej_wind Ye_wind chi_BH Ebv trigger_time redshift luminosity_distance prompt_collapse has_grb thetaCore log10_Ekin_iso log10_n0 afterglow_detected
0.3311698329013331 1797.0620449715009 1.3682330875050597 1.2276947968322345 0.0055598397603582 0.0105485996488209 0.0 1.8213506104641848 1.6342702775530016 12.168047280273212 12.190203229436127 441.2450639264176 838.9564069679031 2.5810346146657874 4.104604360470749 2.796905210221891 5.911676293492875 0.8310638549211655 2232577278.6371484 3 0.5605580389240058 -2.2540698258201424 0.190909680138454 0.3320222579181988 -0.7599703834757111 -0.8997220118256525 0.1286048680348379 0.3813892122681496 0.6175122223376485 0.16997276 70084.01501894847 0.3311698329013331 1797.0620449715009 3 False 0.0926893402606973 -inf -3.863747269606507 False
0.1969230025631784 995.1520471401542 1.3379053035943569 1.3193893212137024 0.0055932750371338 0.0111091417690913 0.0 1.601369633123359 1.5792074278968988 12.175432596660851 12.178386723215905 506.3742013170392 549.4992610317672 1.8394633462974528 4.159798984148571 1.321119573671398 2.90363177190239 0.5112448673856581 2229402319.063975 3 1.3021293072923403 -2.305828344382552 0.1975137439175741 0.2166801150140492 -0.751334082519189 -1.0271928015689922 0.1432607855618143 0.3503766860956772 0.6537516573418762 0.028806305 70047.26780166637 0.1969230025631784 995.1520471401542 3 False 0.0385935015479939 52.1988198856934 -1.5185169004465822 False
0.2411465468917043 1249.3235508173157 1.394785506816318 1.318948075547973 0.0127473852245541 0.0 0.0262277249669854 1.731133215439669 1.6370078494958256 12.162139027163102 12.178386723215905 391.4239435538 551.21699914514 2.704736448711771 1.522625237775481 0.6482402079603664 5.949246280201932 -0.3205678657366209 2229490252.8876915 2 0.4368562048780223 -2.2633980835439247 0.2035691412030983 0.2341060264408993 -0.7686019751998107 -1.4238791816641103 0.1119357888179048 0.2480479198692976 0.6781232240662408 0.032589357 70048.2855542557 0.2411465468917043 1249.3235508173157 2 True 0.0469239013185003 52.777192181691525 -0.871067508648248 True
0.1811160616046704 906.8366480297346 1.4517354271248872 1.3082659038956774 0.0045940863599695 0.008734156535293 0.0 1.714668030177721 1.545213871940937 12.146697377095215 12.179863786493437 305.1015964590308 578.7133571522129 0.797562427060729 1.1649836434655392 0.9081678100186836 3.2744912680082474 0.0523066800780841 2219648513.05026 2 0.797562427060729 -2.203582971728568 0.2086431092540759 0.2971816799703506 -0.76287573311138 -1.0991982060909486 0.1405999254132117 0.2672618476699197 0.6940493338225547 0.02336643 69934.3765283595 0.1811160616046704 906.8366480297346 2 True 0.0832130008643864 51.95932291546517 -4.981923447351392 False
0.5027735938538729 2940.429259065292 1.4614579895353867 1.2246168088793437 0.0003781513387196 0.0006950201704016 0.0 2.196240475200549 1.8403218029734727 12.144414267832769 12.190203229436127 291.97952087737497 851.0423319912018 2.657113425636728 1.9012001033983208 0.977604714855874 5.338615709596698 -1.0853006983811502 2221849169.581764 4 0.4844792279530653 -2.101250659293485 0.200687968584137 0.3287470377381069 -0.6966034035577469 -1.2499558144124667 0.0904016169940974 0.3288389862586776 0.6541235635026951 0.048368994 69959.84709006672 0.5027735938538729 2940.429259065292 4 False 0.2906136223657443 51.184756909131714 -1.8475622785814432 False
0.2321470655444152 1196.7709123754523 1.4466235026338743 1.195345719404504 0.012800013193521 0.023376670458759 0.0 1.782452903717912 1.4728417204753377 12.147368394387824 12.193157355991184 312.13532847560947 977.3991716439604 2.5339001223915325 1.356113058398695 0.2388575598213732 4.569222308193396 -0.9048190588378084 2230219103.9003253 4 0.6076925311982607 -2.0894135017329654 0.1958167772006993 0.1849412954145146 -0.6785629926104916 -0.9470320417139284 0.0575240122647165 0.2147627648723827 0.6306551863217398 0.194809 70056.72132986487 0.2321470655444152 1196.7709123754523 4 False 0.2190739459149606 51.146612386880335 -3.913490750332226 False
0.3497770020083855 1915.0338749681143 1.3665128929850916 1.3250851177915024 0.0124020097852198 0.0 0.0251917589438824 1.8444876758992224 1.7885694176985425 12.16952434355074 12.176909659938378 444.2164188391801 535.7747489618005 0.4151635699012928 0.1592461526182789 2.757606362721428 1.3570458382125912 -0.4482814416062249 2227294116.8059177 4 0.4151635699012928 -2.2860303236022994 0.2011810771170796 0.1509581430238391 -0.7602170627515706 -0.9755890486739792 0.1290123634037401 0.3223404753024291 0.6693368538433803 0.018820839 70022.86731256849 0.3497770020083855 1915.0338749681143 4 False 0.0456383357002202 51.92443316712889 -1.8197820033515104 False
0.3381145175938218 1840.909292036942 1.2554139253583778 1.15415895356338 0.0042342908807653 0.0 0.008840058326678 1.679887599111492 1.5443968513740525 12.187249102881072 12.196111482546238 737.9433323527523 1190.906894130874 2.4009774313346623 1.2491335160922867 2.827124722480059 0.6395249555824595 0.5327364017402981 2234324629.223017 4 0.7406152222551309 -2.5365158585034204 0.1710983984959709 0.3192888434227151 -0.7682328599053299 -1.057774877594965 0.0745229662895581 0.3762481532465555 0.4952679448601398 0.08124499 70104.2389840627 0.3381145175938218 1840.909292036942 4 False 0.2854959361877751 50.49275656112849 -3.0060431630980884 False
0.2557066728653117 1335.2228845816496 1.3490116965698924 1.235296924419583 0.0085650678758574 0.0164081444269313 0.0 1.693962989156169 1.551170590963667 12.172478470105794 12.190203229436127 481.4824709763571 809.9212746933483 2.788136716868803 3.2079612419390644 2.151472228513214 6.045396875532661 -0.2815753221538924 2238024831.327132 3 0.3534559367209899 -2.291273636461276 0.189687008878707 0.338957119212212 -0.7675942330955883 -1.0702204128126889 0.0503072522442641 0.2748413203380055 0.6128570375550865 0.034295667 70147.06539730477 0.2557066728653117 1335.2228845816496 3 False 0.0610490005366084 52.24282541437869 -3.6402120597341625 False
0.0675178068121922 314.28899940556977 1.3694151094539848 1.3460439825090091 0.0018087376552555 0.0 0.0036488801070113 1.461875014259796 1.4369259200807665 12.168047280273212 12.173955533383324 439.4340199860591 486.91215167792745 2.6873422918819565 4.6341186984351 1.4606956433591538 4.056937116716585 0.7120579779282747 2221563938.0208287 2 0.4542503617078368 -2.28409531110814 0.2037277811580436 0.2498918995378215 -0.7535879590548162 -0.9402293255399468 0.1051218015744362 0.309794949540658 0.6799953848327193 0.01901559 69956.54579885218 0.0675178068121922 314.28899940556977 2 False 0.1973059845945435 50.85794199062727 -2.580300748215823 False
0.318296133167165 1716.36427615484 1.4087246549462091 1.3390609390244752 0.0055490182969787 0.0 0.0113867204193306 1.8571162653128364 1.7652788579911585 12.159184900608045 12.174147789890675 368.8659588370207 502.58046343368267 0.252202575832938 0.4639228666169612 2.7801874450162334 3.4932282481261177 0.3867311289278831 2233678974.0818825 3 0.252202575832938 -2.261093600839988 0.2072209992816331 0.2684241308699249 -0.7677714600686434 -0.8743450109149408 0.147643261887544 0.2397964491243802 0.6924932556973271 0.015243342 70096.7661236329 0.318296133167165 1716.36427615484 3 False 0.1248445675549246 -inf -1.8105210060878123 False
0.2775987608213038 1466.3759494867822 1.3185809379754323 1.317799984688004 0.017251959513409 0.0344937012433596 0.0 1.6846173724000049 1.6836196274477269 12.178386723215905 12.178386723215905 552.3682630469372 553.3901962766847 2.161474226235608 5.603076098240327 1.85661504051398 5.336860532171794 -1.0213482050509168 2232283625.546185 3 0.9801184273541852 -2.318323268004717 0.1952973555844068 0.2055956495968918 -0.7431180531843509 -1.0206950846664982 0.1400241789320304 0.3508239866543863 0.6436742003084639 0.04741925 70080.61625632159 0.2775987608213038 1466.3759494867822 3 False 0.2745294862080064 50.51759441807904 -2.3112193158288363 False
0.2533292691062342 1321.1238385869692 1.3675748511105057 1.306475520473757 0.0100089440088271 0.0 0.0204859716286647 1.7140215885903969 1.6374440091805609 12.16952434355074 12.179863786493437 443.1792595258802 583.2280938822634 2.567582972765009 4.940083915651432 2.221922868461002 4.708309140770654 0.4210805241369199 2234858275.8301754 3 0.5740096808247843 -2.2837299536584914 0.1993077187167664 0.294726862882145 -0.7657907793209336 -1.0515893888877117 0.1381685095247896 0.3535061082463878 0.6607910682954153 0.093343005 70110.41544942332 0.2533292691062342 1321.1238385869692 3 False 0.0858340062044544 51.62604974192772 -3.4757062503636758 False
0.2056514092369119 1044.4989749806202 1.3648355996836237 1.355160963408295 0.0236171787609867 0.0 0.0474029630386106 1.6455159641352666 1.6338517252760625 12.16952434355074 12.171001406828267 447.2831650021987 467.5034485024406 2.6414775655377856 0.0129251137435818 2.892763217456849 2.6832786112078013 -0.7286975304729382 2221078212.347936 2 0.5001150880520077 -2.28487366502438 0.2042183479635801 0.2921616530657076 -0.7477659534556902 -1.5570936748471205 0.0657938553447109 0.3356190163124841 0.6820991563342818 0.13174435 69950.92397393445 0.2056514092369119 1044.4989749806202 2 True 0.1084755872407299 52.12781843119796 -4.700990269339644 True
0.1871109147336943 940.1700800250844 1.3234226534266589 1.2242149124868709 0.0038452541028707 0.0074022563975247 0.0 1.5710494766886136 1.4532788845929188 12.176909659938378 12.190203229436127 539.9556749700423 852.8426164076469 1.7247119041201466 3.502465923104616 1.299509712965376 4.052829337144682 1.2430953731893088 2225427903.460895 3 1.4168807494696467 -2.335338690666432 0.1858066688596611 0.155506861680018 -0.7691645292698359 -1.055423279502904 0.1289552085406146 0.2807956587545913 0.5925405091852907 0.025664954 70001.26762107518 0.1871109147336943 940.1700800250844 3 False 0.0734281504198773 51.51187132887505 -3.270010274754695 False
0.4002484506374544 2242.701375091755 1.3622734886250598 1.3450573606604668 0.0017897354672091 0.0035568526312042 0.0 1.90752134179172 1.8834144852833223 12.16952434355074 12.173955533383324 453.6402648479472 490.2982076829114 2.9485822665688266 0.0898200268096869 1.9417734409624063 6.0108834633602735 0.5575626816608408 2237670865.4544663 3 0.1930103870209667 -2.2872567627564417 0.2028608281824664 0.2013976678549174 -0.7509763546951445 -1.0327325164742789 0.1051765462387927 0.3073250076930588 0.6764760144992701 0.065996155 70142.96857007484 0.4002484506374544 2242.701375091755 3 False 0.1220305990526877 51.62014032933668 -3.306132510397294 False
0.2824408504634155 1495.7029006582125 1.3424115719326988 1.3385287100026737 0.0019346647951067 0.0 0.0038749417494627 1.7215634379813007 1.7165838972255274 12.173955533383324 12.175432596660851 494.9460176551995 504.0234276546566 0.5417248624060946 5.3586219664013655 0.2326171727178847 6.057667067789261 -0.362282432824171 2225943516.4100566 3 0.5417248624060946 -2.297147338831142 0.2000352842703989 0.2398102219981218 -0.7448320577016371 -0.9639666761391916 0.0711399577659371 0.3428280504646331 0.6649362251543293 0.031020872 70007.23536354232 0.2824408504634155 1495.7029006582125 3 False 0.0507518111255145 52.34719182033509 -2.078347564601257 False
0.2524524379726782 1315.9310279669712 1.350429931129042 1.2172888977969425 0.0177774253100195 0.0338021460026426 0.0 1.6913492595538446 1.524596447762855 12.172478470105794 12.191680292713654 478.40738533457767 880.8150302393941 2.250502257220898 0.1347034788656669 1.899197632135692 3.791214818422264 0.5103410881617526 2234927287.2213426 3 0.8910903963688954 -2.281096745406198 0.1878749806653722 0.1860343031181703 -0.7621559062500616 -1.0704593900996326 0.0518782335131125 0.369028603036465 0.6021542088981339 0.01442502 70111.21419237665 0.2524524379726782 1315.9310279669712 3 False 0.1000646057960981 51.755878250806944 -0.6451096664117664 False
0.3189476251452378 1720.4297276045174 1.3742264588449504 1.373992284722222 0.0108147130009241 0.0216275831280532 0.0 1.812532724305297 1.812223860902254 12.168047280273212 12.168047280273212 429.2411802740992 430.17877681159536 2.298494509108289 3.14828656243976 2.840172630257123 3.979907106899875 1.380458662491364 2228360203.985291 2 0.8430981444815041 -2.280195086371224 0.2072195884118287 0.2807336032815061 -0.7437601109392138 -0.9142778583438886 0.0940226644319673 0.3986308356002171 0.6937086921164377 0.025282146 70035.20628455198 0.3189476251452378 1720.4297276045174 2 False 0.0597003484871889 51.944291622586896 -4.24266887286308 False
0.1859315193956661 933.5966651520488 1.3840533326017812 1.3210135312480653 0.0018272035508617 0.0 0.0037416026876538 1.6413924716570656 1.5666315842552525 12.165093153718155 12.178386723215905 411.153155186712 545.5612829319878 2.896290628927912 5.295423444544412 2.3772798831926365 3.186113917860092 0.809313929643364 2222384968.7898874 3 0.2453020246618811 -2.2726825285170174 0.2026253369553175 0.2911385825524079 -0.7662655004048942 -1.2054160458500838 0.0631859447107096 0.3286483804882121 0.6747558381637065 0.013884742 69966.04846979036 0.1859315193956661 933.5966651520488 3 False 0.1137390676155067 51.90177071059552 -2.8779931138793327 False
0.2348099877395824 1212.2776692155053 1.3384820379030724 1.270116021050408 0.0179021947752674 0.0348899942018882 0.0 1.6527709888127442 1.5683519483811017 12.175432596660851 12.185772039603544 504.2101711775889 689.4960107850269 0.8850377627699506 0.1180823278914499 2.444215808602052 4.116602935590886 -0.290072050761744 2240055072.510669 3 0.8850377627699506 -2.313350393004325 0.1923155163383882 0.1502366574028703 -0.7673429676909017 -1.2088828388101476 0.0548603490893431 0.2747777524772561 0.6282345005049754 0.12644906 70170.56355915127 0.2348099877395824 1212.2776692155053 3 False 0.0648740476603204 52.30472841688023 -2.531399310129866 False
0.2224826579704197 1140.8020285870507 1.3430906783969043 1.21617494978382 0.0128134892117357 0.0244161641831966 0.0 1.6419050624219422 1.4867527851687663 12.173955533383324 12.191680292713654 494.4719944550955 885.4085731001084 2.2078068549215324 6.205774446849431 1.9713370088791435 5.207506264518983 -0.5993984939816333 2231139167.26704 3 0.9337857986682608 -2.2948310880304383 0.1869809692175741 0.2713819423432352 -0.7640614286534065 -0.9485428812925372 0.0632013560979014 0.3591933514959291 0.5976708206709164 0.14319482 70067.37021142407 0.2224826579704197 1140.8020285870507 3 False 0.3189515678991369 50.449126698464354 -4.661622735053108 False
0.3966084153163242 2218.704924941001 1.3684711503339697 1.183035763563991 0.0246979245812376 0.0460491441946577 0.0 1.9112183246740324 1.6522377030136433 12.168047280273212 12.194634419268713 440.2462758875746 1035.8372253309865 2.794225154318236 1.838701768139025 1.703277996815786 3.7790488120675314 -0.5563900013659308 2209154626.329169 3 0.3473674992715571 -2.221330387600008 0.1859959676918594 0.2787120915629631 -0.7315039122136133 -1.0932155517259603 0.0765730957264796 0.2443218886622764 0.587999576769252 0.08102058 69812.91950612464 0.3966084153163242 2218.704924941001 3 False 0.0913016025890861 51.84826547974596 -3.808176130861733 False
0.4001386832958769 2241.976936659928 1.3532708780249243 1.342379354505824 0.0109283561002393 0.0217687575644751 0.0 1.894766905300473 1.8795172619013536 12.172478470105794 12.173955533383324 471.4800284361794 495.0339371941041 2.8372835074657257 4.773298182849467 1.1398790322586665 1.075691042254313 -0.8031103276358638 2222464750.994385 4 0.3043091461240675 -2.291514322838557 0.2016058038740495 0.2202839002133938 -0.7481372385220101 -0.8604396238327927 0.0884698421356949 0.3794857069052732 0.6715330161040494 0.015342811 69966.97187493501 0.4001386832958769 2241.976936659928 4 False 0.1304989388702629 50.62494284831515 -4.6719881699330905 False
0.1898636352532544 955.5420716167037 1.379258375081112 1.3362249595494422 0.0060879722925248 0.0 0.0123720090572309 1.641129384127509 1.5899254878856324 12.166570216995686 12.175432596660851 420.425802792195 510.162683664862 1.32852115009168 3.192481901753016 2.6260985776495325 4.581068878202957 0.2012010950648758 2220680272.395113 2 1.32852115009168 -2.2786978429414897 0.2037311531625294 0.3252626667937042 -0.7608093773744957 -0.9312338898978676 0.0684468578240274 0.272915898512948 0.6796479045964451 0.14703411 69946.31818744344 0.1898636352532544 955.5420716167037 2 False 0.063271605546645 52.01234963613018 -3.947487522143931 False
0.0678898159400465 316.1023681797332 1.3414288852896843 1.2151790285235624 0.00744362307143 0.0141866824701268 0.0 1.4324982454086628 1.2976773091042315 12.173955533383324 12.191680292713654 498.4658208198297 889.982404706945 1.529902525389703 0.5055731539880121 2.3969830706900104 3.663069723256044 -0.3492498258307981 2235495051.8106184 3 1.529902525389703 -2.297683285674152 0.1867023291786095 0.1986066585507308 -0.7642200726298394 -0.8685534000464131 0.1137620333407497 0.3142853100237955 0.5960954436545601 0.07309167 70117.78554178956 0.0678898159400465 316.1023681797332 3 False 0.0489519294921236 -inf -3.153315600429189 False
0.1760918764459486 879.052884826854 1.3785172568561226 1.2028788446117296 0.002526148182413 0.004730437023823 0.0 1.621262947329039 1.4146960374965438 12.166570216995686 12.193157355991184 420.89615557086495 942.91517459845 2.753417084268316 4.388975350640994 2.4889855587952883 1.4136046366409516 0.2377579918294055 2223914794.893844 3 0.388175569321477 -2.217613244457702 0.1892586249906865 0.2265985598199286 -0.7402466194216092 -1.1488738910922744 0.0774995243207808 0.2084670585289114 0.6064876550215063 0.45537454 69983.754790438 0.1760918764459486 879.052884826854 3 False 0.3542543916413924 50.7550215982427 -2.1161708551897904 False
0.4268326761938376 2419.61873195513 1.3608253173669125 1.2833758475416344 0.0117960857929296 0.0 0.0243040445671266 1.94167002941096 1.8311625951103645 12.171001406828267 12.18429497632602 455.6091773002533 647.725108648224 2.3266768693455626 2.549624123346712 3.0749070111641807 0.1491793978077357 -0.9958009426918376 2238481230.946233 3 0.8149157842442306 -2.28704938527303 0.1961067232439536 0.3368433792766267 -0.7686823961391765 -1.0469210054003295 0.1447294210258627 0.3596093835304251 0.6461233845088707 0.012390873 70152.34780030361 0.4268326761938376 2419.61873195513 3 False 0.2723304007381127 50.415333389015686 -0.1729106388225769 False
0.2301981577166393 1185.4452487680596 1.4054637016377298 1.3454844248979496 0.0025819310644999 0.0 0.0052789599740399 1.7289988564923435 1.6552124607458898 12.159184900608045 12.173955533383324 373.2997487697964 488.9695442891283 0.9063403022250508 4.237757586123204 0.4843513963226855 5.194578172333747 -0.9449998653773808 2208931880.896473 2 0.9063403022250508 -2.265660348034959 0.2075523003808264 0.2469453916702366 -0.7657581516299915 -0.9183528784327596 0.0756790746928234 0.2333503863020131 0.6940525397322624 0.058374267 69810.34143398695 0.2301981577166393 1185.4452487680596 2 False 0.3080623564566797 50.58625532546044 -0.8065868906784495 False
0.3636446558584625 2003.962902150408 1.3431349465917055 1.3076480288677903 0.0181749035347217 0.0358696086292098 0.0 1.831558792016521 1.783167246309415 12.173955533383324 12.179863786493437 494.4768221283081 579.5882263970735 0.7146813631501613 4.072803878717812 2.992531738075224 4.266416466293154 0.8565227099207836 2220919366.919882 3 0.7146813631501613 -2.304818932962461 0.1968302591441146 0.3476686229536621 -0.7581078120834475 -0.9193619089604252 0.1347903614020152 0.2092817251117565 0.6504122632004868 0.012949162 69949.08548518382 0.3636446558584625 2003.962902150408 3 False 0.3086335886833448 -inf -1.79082423388318 False
0.3848903888544014 2141.8348440774794 1.366245749624385 1.272696922500255 0.0084353052353751 0.0162930328926166 0.0 1.892100607467988 1.7625457358951782 12.16952434355074 12.185772039603544 445.2279974756588 680.1834316842167 2.312700779887659 6.057721529421256 2.499897904568133 2.4825688609710985 0.7603003982884038 2235365730.608808 3 0.8288918737021344 -2.2777082528915984 0.1955438149871726 0.1674276839578896 -0.7696836625576228 -1.275044644771026 0.1148444553870186 0.3231390826806731 0.6428075575212129 0.021530071 70116.28876862046 0.3848903888544014 2141.8348440774794 3 False 0.1687059404709062 51.496398348980456 -4.923932161761619 False
0.3118866438722644 1676.4729582063676 1.3139099657519064 1.2079638482844652 0.0033004246049936 0.006334722015577 0.0 1.7237009353205903 1.584711638844932 12.178654422024438 12.191680292713654 563.9163662098997 920.5997189836124 0.684374875018785 4.984962811063911 0.631616026987864 4.395211494767987 0.6704511970996195 2227748950.5787435 4 0.684374875018785 -2.353282943339104 0.1830431927082419 0.1643607298134197 -0.7683140935608807 -1.1420395947915392 0.0600582176788725 0.2474833195831367 0.576209292205306 0.016898602 70028.13159234657 0.3118866438722644 1676.4729582063676 4 False 0.0597255634809233 52.22760959490415 -1.0611878311264555 False
0.2955731887855718 1575.812364951226 1.3251890555232189 1.2984448106084443 0.0121611847004678 0.0240769389842509 0.0 1.7168794104079568 1.68223028374206 12.176909659938378 12.181340849770962 535.696320426799 605.4600404820177 2.8283290424693224 0.0420713998033427 2.202473947581818 5.650243888202583 0.5715013967690357 2224933213.4247904 3 0.3132636111204709 -2.322520996990325 0.1939457762634222 0.2743349810591336 -0.7547457489640437 -0.8803528685822647 0.135867815615669 0.3008684200513308 0.637029063853307 0.1512903 69995.5420419536 0.2955731887855718 1575.812364951226 3 False 0.096218084080189 -inf -3.16919558015145 False
0.158143837747112 780.9488121801517 1.3094415735144604 1.2191223555940958 0.0037135285629144 0.0071709151166614 0.0 1.5165216892556543 1.4119190435910456 12.179863786493437 12.191680292713654 574.9765969674424 873.4209882818113 2.102670531763854 3.9377113502087018 1.1849616109982584 5.071999223879622 -1.192653253150786 2210122428.80411 4 1.038922121825939 -2.363322940236969 0.1837744662071982 0.3035452621722787 -0.7694385814636023 -0.8698871235085047 0.0805284289577082 0.2245146798764173 0.5813739574605393 0.07915239 69824.12092365869 0.158143837747112 780.9488121801517 4 False 0.0655996939066028 -inf -0.1773879952856125 False
