 redshift luminosity_distance mass_1_source mass_2_source chi_eff chi_1 chi_2 mass_1 mass_2 radius_1 radius_2 lambda_1 lambda_2 theta_jn phase psi ra dec geocent_time prompt_collapse inclination_EM log10_mej_dyn v_ej_dyn Ye_dyn log10_mdisk log10_mej_wind v_ej_wind Ye_wind chi_BH Ebv trigger_time redshift.1 luminosity_distance.1 prompt_collapse.1 has_grb thetaCore log10_Ekin_iso log10_n0 afterglow_detected snr
20 0.1853421626038434 930.3147112008644 1.559116307944144 1.2548725219872712 0.0097940346188026 0.0427904544014613 -0.0312023656413949 1.848086296209432 1.487453309004531 12.104533559339522 12.187249102881072 189.83862495792232 738.8043382420133 2.7849684112893685 0.9564941077342634 0.0872148294271332 4.835680752202255 0.5785767733441183 2233746788.9925427 3 0.3566242423004248 -2.016969480125864 0.2153248622478502 0.1778871743930098 -0.6438481420012737 -1.042267628966998 0.050905107375487 0.2063001873235805 0.7006403030690299 0.0802307 70097.5510184322 0.1853421626038434 930.3147112008644 3 True 0.1133110065036231 52.115923959280295 -4.465010721745147 True 91.029
21 0.0677686218287043 315.5115083102442 1.304869460571409 1.1785501188809973 0.0056041212497596 0.052883139216086 -0.0467423557321799 1.3932986655806985 1.2584188361936182 12.181012519705384 12.194634419268713 587.6417768571574 1058.263633828172 1.8235100151085968 2.556896702806037 0.6346027577128861 2.626525788682262 0.9217565163149132 2215938634.43001 4 1.3180826384811966 -2.370742302077874 0.1788569890700904 0.2727345566601613 -0.7629377368769568 -0.9864191432514884 0.1084039613906766 0.233391564536398 0.5492566502818649 0.0078058983 69891.43811840289 0.0677686218287043 315.5115083102442 4 False 0.1073921811946495 51.54804609888362 -2.378896708840495 False 40.095
22 0.2182406785114855 1116.3897708559705 1.68862240589805 1.1885379800895983 -0.0545470317986928 -0.0832024471701243 -0.0138346799368979 2.0571485055109378 1.447925315301023 12.026249205630553 12.193157355991184 107.2225885312546 1009.3426666812016 0.2514327537393591 1.92305744729768 2.927752791765998 1.2705594695815454 0.0047580553025455 2234919439.635321 1 0.2514327537393591 -3.214315705767798 0.2132640612061875 0.1796573904395233 -1.0 -1.5295045936277618 0.1016101690122764 0.2144732520357492 0.6940942863221721 0.09274444 70111.12336383473 0.2182406785114855 1116.3897708559705 1 True 0.293472742086102 50.973708600438165 -3.84418507446159 True 66.124
23 0.1130889394043004 542.8076609281528 1.8953336732512576 1.2863292020779156 0.0019281072420428 -0.0361393906761499 0.058018422648256 2.1096749481765 1.431798807265687 11.801735587446345 12.182817913048488 41.02046138235875 639.100417544562 0.5771828755670472 3.1904985460735644 0.8296314753502575 4.361157111081129 0.0913060961972231 2234528560.744852 1 0.5771828755670472 -3.4866342978820057 0.2405450308971854 0.2660420058027042 -1.0 -1.6221362339945222 0.0920564204402889 0.3082683043177694 0.7727354700993142 0.077015504 70106.59930260245 0.1130889394043004 542.8076609281528 1 True 0.0357199098728208 53.01782736477921 -2.167138728433751 True 132.601
24 0.0999787992298797 475.7642339149993 1.72417896988499 1.1537305874787291 6.721328315248656e-05 0.0262698695822472 -0.0390910351297219 1.8965603129515023 1.2690791862496362 11.998185003357523 12.196111482546238 92.0977754106914 1192.486233617473 0.5387831356552856 4.023802319974202 1.8990644971244208 0.9313227733999208 -0.17315073944793 2232860101.1726418 1 0.5387831356552856 -3.21272066279844 0.207318735450826 0.1558432206594533 -1.0 -1.666375004706504 0.0763745277054354 0.3782663405467147 0.6795713613461271 0.04645104 70087.2884279241 0.0999787992298797 475.7642339149993 1 True 0.0983067708609438 51.97732977978635 -1.1016625226629897 True 65.725
25 0.1863026264061827 935.6642265601688 1.5978818575022034 1.3080987002263902 0.0351039296260392 0.0141518441337902 0.0606975314537192 1.8955714442416536 1.5518009236770804 12.085331736731662 12.179863786493437 159.96249598283006 578.785869375338 0.2119368723733549 2.333774590795919 2.0648065546037606 1.6443195168165667 -0.3328165313493497 2230988106.265412 1 0.2119368723733549 -3.322255756601075 0.2288916447490866 0.3175638262227858 -1.5567388776232045 -2.3005588952997584 0.0628560837907735 0.2398486969757915 0.7349318832043215 0.081216276 70065.62182020153 0.1863026264061827 935.6642265601688 1 True 0.046608653174257 52.16328235308551 -3.5961319828326466 True 84.645
26 0.4319173927042455 2453.786006683443 1.722164862692236 1.1972371404979685 -0.0129935571986913 -0.0080884690010951 -0.0200492776207901 2.465997819993132 1.714344684670537 11.999662066635056 12.193157355991184 92.45516534474044 968.9379189149348 3.0387975667972884 2.6117693216975937 1.370180919283992 4.162227820100866 -1.3495771120559992 2227334155.8532147 1 0.1027950867925046 -3.25140051919653 0.2159643241212261 0.2845238296586945 -1.0 -1.908579781270896 0.1080656016976021 0.382007253964048 0.7052053657094919 0.07909636 70023.33072746776 0.4319173927042455 2453.786006683443 1 True 0.3403838167564582 51.014679146206966 -3.540760900775326 True 44.468
27 0.0726175413156337 339.22365969091425 1.330618137467737 1.312770118718377 0.0530846223535232 0.0746566255131113 0.0312193328741418 1.4272443550406322 1.4081002570523382 12.176909659938378 12.179863786493437 523.0043167948202 566.316812285067 2.5491573028121746 5.973916277455338 0.8673216806689271 1.232448920282724 -0.5630834974671257 2219103065.5004425 3 0.5924353507776187 -2.3130072631327354 0.1960277641785666 0.1655316663601242 -0.7510161616633652 -1.0498942857055815 0.1165639093722953 0.3827879858082793 0.6470501152246395 0.01918661 69928.06347801437 0.0726175413156337 339.22365969091425 3 False 0.1039214865809292 51.90722691042119 -3.705519721316632 False 229.002
28 0.059977412231446 277.7217813608225 1.9022995704800985 1.19619384568338 -0.0909591597200282 -0.0522964729479452 -0.152444188008334 2.016394576006486 1.2679384570746508 11.78991908122612 12.193157355991184 39.6939290850136 973.1616127569838 0.7493072270531477 0.5039824125397289 0.2595775826306081 0.1526165231730957 -1.1493335830975029 2228612795.0926447 1 0.7493072270531477 -3.4191144722373488 0.223571014707513 0.2024023986145086 -1.0 -1.7809428411546593 0.1100740913904975 0.3910333727300365 0.7293701525577952 0.01595096 70038.12979273894 0.059977412231446 277.7217813608225 1 True 0.1253762488060221 51.853295466941766 -0.8619181013046298 True 142.041
29 0.1436797462815958 703.2140614843532 1.853421413277001 1.2883723911862464 -0.0524720991551004 -0.0821952833929027 -0.0097130439983863 2.119720531689518 1.4734854094680994 11.86081811854745 12.182817913048488 50.35911782502542 633.1815870982834 2.437009936035572 3.727622628966498 2.067786523426364 2.7300807760052064 -0.1916360330731404 2211099652.946998 1 0.7045827175542213 -3.453276378467591 0.2383464681665636 0.2310283398749972 -1.0 -2.591060166957586 0.0893530235147409 0.3336377350277668 0.7689538896550311 0.052573245 69835.43138827544 0.1436797462815958 703.2140614843532 1 True 0.4131740675602982 50.971634165464295 -3.880230545095042 True 86.209
30 0.1842797151606473 924.403064768864 1.290722853685116 1.1134774275957935 -0.037103203801882 -0.0493561391170153 -0.0228998232536873 1.528576893513547 1.3186687307909566 12.182817913048488 12.197588545823765 627.4424530854536 1453.390536486745 0.2945109904660307 1.5396544765425808 1.067298019520009 4.178840602865894 0.6434300205121014 2227325820.022273 4 0.2945109904660307 -2.387698291217886 0.1700519713121869 0.292183499669234 -0.7293254153627369 -0.916002451938026 0.1329178540602885 0.2020055601135209 0.4833839999914147 0.019323766 70023.23424794298 0.1842797151606473 924.403064768864 4 False 0.4114211689559826 50.28386580583832 -4.101890990979391 True 35.509
31 0.0763973605012343 357.8099839263147 1.3916508869010842 1.2495077042467695 0.0070924675746717 0.0458321683269249 -0.0360542363047213 1.497969341399529 1.3449667947771795 12.163616090440629 12.1887261661586 397.91133681156674 758.684618597537 2.110859482640164 4.83022017814164 2.9144935327550154 6.258397367236706 -0.2420972101289147 2237060744.093634 3 1.0307331709496292 -2.2302217975307106 0.1957632397526129 0.1693208691250768 -0.7604120291807775 -1.2012728651311266 0.1318243946849852 0.2945323170156809 0.6409446003678133 0.030002274 70135.9069802504 0.0763973605012343 357.8099839263147 3 False 0.3380057560841497 50.98534114632452 -1.8831440502548265 False 68.985
32 0.1653775038721231 820.270766081778 1.88928937742561 1.3151149692051118 -0.0074548677327055 -0.0362808253249456 0.0339563980108952 2.201735338756375 1.5326054001171174 11.810597967111509 12.178386723215905 42.41247499296839 561.1231992875333 2.5242825317470974 1.635229588329735 2.1207944539818366 2.744671216599509 -1.106170226392822 2210344149.928726 1 0.617310121842696 -3.5090434861766853 0.2450762662300525 0.18 -1.0 -1.6529368340337522 0.1388287224725457 0.3446459978141034 0.7840610807746636 0.47378236 69826.68714037878 0.1653775038721231 820.270766081778 1 True 0.270565839203736 51.270663433645815 -1.024120690461448 True 104.436
33 0.1138040917370446 546.4945542774043 1.451692845000402 1.2556068884868896 0.000914704288205 0.0176062386112331 -0.0183835180861709 1.6169014307068392 1.3985000900099167 12.14644579112579 12.187249102881072 305.2076259489989 736.792300825683 0.8981826472050849 1.93637365606875 0.8599085152136479 2.327985751992437 -0.3943599759815035 2210639750.3304224 3 0.8981826472050849 -2.1504110015898283 0.2029906459797411 0.2823919171109544 -0.7323681342022155 -1.3432128304534934 0.1304740928657761 0.2472093051530425 0.667881183394999 0.19135128 69830.10844132434 0.1138040917370446 546.4945542774043 3 True 0.0989982913862282 52.18545215884503 -2.5975489198369632 True 50.847
