2050-05-07T17:50:12.813 radio-1.4GHz 23.000000 inf
2050-05-07T18:37:33.969 radio-1.4GHz 18.000000 inf
2050-05-08T20:06:17.978 radio-1.4GHz 20.808808 0.072060
2050-05-09T06:44:23.941 radio-1.4GHz 20.085810 0.104270
2050-05-09T08:28:24.353 radio-1.4GHz 20.036068 0.027799
2050-05-09T12:42:15.752 radio-1.4GHz 20.062049 0.110594
2050-05-11T18:01:23.207 radio-1.4GHz 18.643020 0.059120
2050-05-13T03:48:41.909 radio-1.4GHz 13.493824 inf
2050-05-07T12:40:30.925 2massj 23.731122 0.263856
2050-05-07T16:13:53.742 2massj 18.655992 inf
2050-05-08T22:11:11.592 2massj 23.588062 0.195220
2050-05-09T02:50:30.067 2massj 23.639663 0.077865
2050-05-09T03:10:33.979 2massj 23.701557 0.081408
2050-05-09T05:31:13.996 2massj 23.731597 0.219781
2050-05-12T21:37:26.312 2massj 24.921539 0.021815
2050-05-07T15:32:34.585 besselli 23.259656 0.023708
2050-05-07T18:27:06.731 besselli 18.242290 inf
2050-05-08T00:24:24.876 besselli 23.346147 0.025755
2050-05-08T02:30:01.960 besselli 23.389282 0.094291
2050-05-08T22:16:20.340 besselli 24.431625 0.070423
2050-05-10T04:41:25.978 besselli 25.071088 0.152302
2050-05-11T22:01:38.924 besselli 25.226157 0.083560
2050-05-14T06:11:06.429 besselli 25.533964 0.010000
2050-05-15T02:01:21.916 besselli 25.793450 0.167097
2050-05-15T18:58:19.917 besselli 25.520201 0.090523
2050-05-09T08:01:41.328 bessellv 25.669516 0.140160
2050-05-10T01:36:13.929 bessellv 25.441172 0.192626
2050-05-12T11:32:59.027 bessellv 25.743162 0.048381
2050-05-16T11:27:09.929 bessellv 26.156441 0.118979
2050-05-16T18:29:38.109 bessellv 26.028794 0.107416
2050-05-07T11:17:05.623 bessellux 19.384172 inf
2050-05-07T12:02:54.414 bessellux 24.585884 0.099161
2050-05-07T17:41:15.311 bessellux 26.000000 inf
2050-05-07T19:55:19.698 bessellux 26.000000 inf
2050-05-08T14:03:33.557 bessellux 26.000000 inf
2050-05-08T14:15:49.594 bessellux 26.000000 inf
2050-05-09T22:23:20.400 bessellux 26.000000 inf
2050-05-09T22:57:55.103 bessellux 25.529217 0.116981
2050-05-10T12:59:38.297 bessellux 25.882929 0.096478
2050-05-15T08:00:51.442 bessellux 26.000000 inf
2050-05-15T08:07:32.184 bessellux 26.000000 inf
2050-05-16T12:29:22.005 bessellux 26.000000 inf
2050-05-07T21:05:29.803 X-ray-1keV 31.755849 0.039873
2050-05-08T12:47:54.662 X-ray-1keV 31.007545 0.124190
2050-05-09T06:08:58.585 X-ray-1keV 30.528745 0.148688
2050-05-10T22:29:03.750 X-ray-1keV 30.572396 0.036650
2050-05-11T07:03:12.958 X-ray-1keV 30.601131 0.024667
2050-05-12T18:23:09.821 X-ray-1keV 30.613995 0.133603
2050-05-14T17:23:58.854 X-ray-1keV 30.814392 0.018906
2050-05-15T06:28:09.043 X-ray-1keV 30.971908 0.046521
