redshift luminosity_distance mass_1_source mass_2_source chi_eff chi_1 chi_2 mass_1 mass_2 radius_1 radius_2 lambda_1 lambda_2 theta_jn phase psi ra dec geocent_time prompt_collapse inclination_EM log10_mej_dyn v_ej_dyn Ye_dyn log10_mdisk log10_mej_wind v_ej_wind Ye_wind chi_BH Ebv trigger_time redshift luminosity_distance prompt_collapse has_grb thetaCore log10_Ekin_iso log10_n0
0.3665022876529436 2022.3932345837936 1.4164381604194578 1.3518074130486462 0.0087780201676972 0.0 0.0179757229014154 1.935565986532116 1.8472479223971825 12.156230774052991 12.172478470105794 355.54852687206886 474.3547427199516 0.0350458755807292 5.232380368897195 0.4004246427086007 2.327105854531905 -0.0492341181797186 2227364903.8639607 3 0.0350458755807292 -2.262127081233549 0.2094193539755923 0.1792950207802392 -0.7669303100536271 -1.203380289023321 0.0919590865258482 0.3585716754507855 0.7008249331896751 0.018109553 70023.68660722177 0.3665022876529436 2022.3932345837936 3 True 0.3176435893175415 51.082481517391294 -2.6301135969491103
0.0865869556638496 408.3579451818352 1.3679897702453232 1.321864330941389 0.0174453580130201 0.0 0.0354994583782845 1.4864398398301548 1.4363205391582357 12.16807781259963 12.178386723215905 442.2206190498888 544.0860231789161 0.8029296052090237 4.296286442544883 2.014396608516368 1.096574874526936 0.2238516345259907 2225008793.8657045 4 0.8029296052090237 -2.2849013634792645 0.2009992068541159 0.2588660867808723 -0.761731468790655 -1.175197349155231 0.1378812200071604 0.393221240028566 0.6683654703237744 0.5205379 69996.41681557528 0.0865869556638496 408.3579451818352 4 False 0.1074954465747504 51.80706993340141 -0.3652857229330823
0.6004177867117426 3640.974494061784 1.5731755914520946 1.180201486982907 0.0107093938846202 0.0187436162918264 0.0 2.517738198180698 1.8888154516710915 12.097148242951882 12.194634419268713 178.47327865166005 1051.30461465178 3.036486801713162 2.4519963426621314 2.6082975156132058 1.2216464535628777 -0.6294619442204028 2223707524.143115 2 0.105105851876631 -1.89071343565753 0.2089045058561203 0.2952073628862742 -0.55228622072663 -1.040189945326829 0.0603020529731204 0.2150439404095336 0.6624744553535061 0.016432265 69981.35582341568 0.6004177867117426 3640.974494061784 2 True 0.1804235505740764 51.70352616071682 -2.550629936362012
0.1578535055957552 779.3767468975068 1.3565148973663277 1.1888010661845996 0.0136039683060344 0.0255259988402762 0.0 1.570645529308469 1.37645748193781 12.171001406828267 12.193157355991184 465.4129183944716 1008.1318571077608 0.3076606193457346 2.4298978778680933 1.0428977152128145 2.046778720440903 -0.1180123273570859 2227766354.369481 4 0.3076606193457346 -2.2512497861014804 0.1853844421649442 0.2528533734346087 -0.7438957544234499 -1.2492798366195237 0.1477634051629934 0.342989452795415 0.5859016805948634 0.09829473 70028.33302510974 0.1578535055957552 779.3767468975068 4 False 0.0737210704417511 52.011402264426295 -1.5723642416550128
0.6733320334350391 4184.555501141136 1.7724727005250696 1.3219019350314891 0.0357257774226911 0.0623698968449928 0.0 2.9659353481777098 2.2119808529479545 11.953873105031697 12.178386723215905 73.56487257014588 544.0434742990158 0.044789071229069 4.29343157990483 2.233876078339098 6.125241047386462 -1.119515705664012 2232173292.3872747 1 0.044789071229069 -3.4298678966173184 0.2393354860437951 0.311160962765902 -1.3025782844281866 -2.3004373919298566 0.1458124413319177 0.3365122701971498 0.7723014934858908 0.023814853 70079.33925216753 0.6733320334350391 4184.555501141136 1 True 0.0986525637041119 51.843653508579344 -1.7741075539731552
0.0877079561642936 413.9581841279587 1.4038716648992955 1.348965603220901 0.009630340447392 0.0 0.0196526583220261 1.5270023793445768 1.4672806192153396 12.160661963885577 12.172478470105794 376.0391839796605 481.6328374741551 2.0066587317733724 4.066884565957759 1.7449270192761976 3.627816335179617 -0.2356283414585586 2209208013.550303 2 1.1349339218164207 -2.2676948475358474 0.2077468106540143 0.1686786381314969 -0.7644974090939306 -1.0689662099479171 0.0977600309148573 0.3520293481636017 0.6949099864205909 0.08087474 69813.53741377665 0.0877079561642936 413.9581841279587 2 True 0.0729862479390217 52.17602538639751 -0.2275527095208147
0.0816385578363912 383.7297531656311 1.343488494823703 1.271403506613172 0.0234635729674512 0.0456682059534644 0.0 1.453168958010894 1.375199055321202 12.173955533383324 12.185772039603544 493.5411187246919 684.9508288568852 1.89435326479944 3.272233270031903 2.1268143351255984 4.34838451353118 0.1121981906335984 2229878438.9838014 3 1.2472393887903532 -2.306877305229896 0.1929888212609344 0.2500405663593337 -0.7679546706875455 -1.1207436442031793 0.1155823004193528 0.3811494022042082 0.6313826329093561 0.069487944 70052.77844888659 0.0816385578363912 383.7297531656311 3 False 0.0910331581750266 51.83885591339969 -1.9870767434527807
0.4915294099833163 2861.9288675527814 1.5587216934308774 1.2001194606372674 0.0194144318830194 0.0343623456884299 0.0 2.324879247731152 1.7900134710337992 12.104533559339522 12.193157355991184 190.329564914896 955.3575331913138 0.1356060533560462 0.104072113255378 1.0861359345695538 4.625431422082665 0.6326567294063158 2229392389.2638497 2 0.1356060533560462 -1.9371358370804 0.209332472273783 0.3312903399059527 -0.5841176173380381 -0.971004089080406 0.065062239234519 0.3955607246584715 0.6705773430235101 0.029255522 70047.15287342419 0.4915294099833163 2861.9288675527814 2 True 0.109976751689411 52.03845462091186 -1.321492891620419
0.2569642595029299 1342.6924089883564 1.3613010027645565 1.3433175911595665 0.0075545318500742 0.0 0.0152101985744603 1.7111067069005466 1.688502201249144 12.16952434355074 12.173955533383324 454.7527414129823 494.0624510087569 2.234335269134359 5.699373695069977 1.5447173190005945 6.258169731878994 -0.4067274454234265 2223280040.302339 3 0.9072573844554342 -2.2879007570749965 0.2025773843419747 0.3321137331162306 -0.7512879763093553 -1.061342208467525 0.1394346950984922 0.3268808037449198 0.6753559892879331 0.022143856 69976.40809377708 0.2569642595029299 1342.6924089883564 3 False 0.0982369092890043 51.67943312773272 -3.129931069404275
0.0876837569886576 413.8372092907154 1.5717348659212311 1.293562638676389 0.0459544289050086 0.0837756502840912 0.0 1.7095504839552689 1.4069870707356964 12.098355336473638 12.182817913048488 180.6839347398032 618.9470447417383 0.9802656998661382 3.5995518492206107 1.5795815521045626 5.635718204670869 -0.5421374184769566 2233897432.773566 1 0.9802656998661382 -3.2882829563096063 0.225749778298788 0.2849492200634465 -1.4341845990004074 -1.9192224490611796 0.06545666776422 0.3011850644098099 0.7222238230259918 0.040554594 70099.29458071257 0.0876837569886576 413.8372092907154 1 True 0.2956759213338914 50.57543156327597 -2.4839617001990173
