2050-03-13T14:41:30.599 2massj 22.889139 0.070225
2050-03-13T16:36:37.795 2massj 22.973923 0.132215
2050-03-14T05:07:00.811 2massj 23.610177 0.051036
2050-03-14T15:53:50.000 2massj 24.107610 0.134887
2050-03-15T04:12:36.757 2massj 24.742794 0.041498
2050-03-15T08:47:58.961 2massj 24.602777 0.241244
2050-03-15T19:55:35.014 2massj 24.826905 0.231794
2050-03-16T07:00:38.335 2massj 25.211673 0.242059
2050-03-16T19:30:18.625 2massj 25.563534 0.065550
2050-03-18T08:15:49.877 2massj 25.831620 0.117311
2050-03-19T05:27:10.387 2massj 26.145007 0.017042
2050-03-19T07:15:28.342 2massj 26.112686 0.055767
2050-03-20T04:46:24.535 2massj 26.375268 0.037629
2050-03-13T05:06:26.770 besselli 22.782030 0.037435
2050-03-13T16:05:25.447 besselli 24.108153 0.028137
2050-03-13T21:20:22.063 besselli 24.864351 0.010651
2050-03-13T23:08:37.173 besselli 25.103887 0.067845
2050-03-14T04:07:34.948 besselli 25.679419 0.010000
2050-03-14T04:38:19.952 besselli 25.860730 0.130078
2050-03-14T08:08:45.226 besselli 26.103203 0.061662
2050-03-14T10:57:58.873 besselli 26.354540 0.075201
2050-03-15T02:33:24.020 besselli 27.570664 0.064782
2050-03-15T13:11:11.821 besselli 28.208974 0.032232
2050-03-16T01:41:06.438 besselli 28.933134 0.161401
2050-03-16T04:46:09.537 besselli 28.853924 0.213915
2050-03-18T13:24:44.995 besselli 29.500000 inf
2050-03-19T17:55:55.361 besselli 29.500000 inf
2050-03-20T01:13:51.811 besselli 29.500000 inf
2050-03-20T16:52:39.874 besselli 29.500000 inf
2050-03-22T10:55:35.048 besselli 29.500000 inf
2050-03-13T03:37:50.465 bessellv 23.207246 0.078652
2050-03-13T03:43:12.179 bessellv 23.203869 0.029147
2050-03-13T09:44:22.872 bessellv 24.595068 0.041884
2050-03-13T21:21:31.004 bessellv 27.491768 0.054675
2050-03-13T22:29:13.766 bessellv 27.891932 0.142710
2050-03-13T23:59:34.560 bessellv 28.034037 0.010000
2050-03-14T22:02:06.024 bessellv 29.500000 inf
2050-03-15T03:39:42.230 bessellv 29.500000 inf
2050-03-15T20:26:05.395 bessellv 29.500000 inf
2050-03-16T12:13:14.846 bessellv 29.500000 inf
2050-03-16T15:46:59.912 bessellv 29.500000 inf
2050-03-16T19:52:50.871 bessellv 29.500000 inf
2050-03-17T15:31:06.697 bessellv 29.500000 inf
2050-03-17T19:55:10.330 bessellv 29.500000 inf
2050-03-18T02:47:55.685 bessellv 29.500000 inf
2050-03-20T01:00:15.677 bessellv 29.500000 inf
2050-03-21T05:01:51.789 bessellv 29.500000 inf
2050-03-22T08:29:04.578 bessellv 29.500000 inf
2050-03-13T05:56:22.469 bessellux 26.000000 inf
2050-03-13T06:17:27.778 bessellux 26.000000 inf
2050-03-13T10:44:56.551 bessellux 26.000000 inf
2050-03-13T18:34:08.841 bessellux 26.000000 inf
2050-03-14T09:44:42.763 bessellux 26.000000 inf
2050-03-14T10:50:23.946 bessellux 26.000000 inf
2050-03-15T09:42:07.390 bessellux 26.000000 inf
2050-03-15T19:16:03.019 bessellux 26.000000 inf
2050-03-16T16:49:45.908 bessellux 26.000000 inf
2050-03-18T04:36:26.902 bessellux 26.000000 inf
2050-03-20T02:51:19.943 bessellux 26.000000 inf
2050-03-20T04:32:29.230 bessellux 26.000000 inf
