redshift    gw_detected    grb_detected    DeltaOmega    telt_vr    lsstg    lssti    telt_ztf    ztfg    ztfi    telt_pstarrs    ps1::g    ps1::i    telt_ultrasat    ultrasat_custom    radio_afterglow    opt_afterglow    xray_afterglow    telt_vr_afterglow 
1.709    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.315    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.082    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.572    1    0    2085.13    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.440    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.661    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.776    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.213    1    0    4522.39    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.982    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.607    1    1    10.00    0.09351851851851851    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.583    1    0    15063.62    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.798    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.927    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.273    1    0    191.29    0    0    0    0    0    0    0    0    0    0.020833333333333332    0    0    0    0    0.0 
4.201    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.733    1    0    11093.30    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.839    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.893    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.711    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.475    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.987    1    0    7442.66    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.171    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.023    1    0    2521.90    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.747    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.816    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.321    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.166    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.351    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.377    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.265    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.322    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.272    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.045    1    0    8074.30    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.254    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.395    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.583    1    0    1331.92    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.149    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.117    1    0    5143.91    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.083    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.131    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.517    1    0    1127.45    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.740    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.836    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.270    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.724    1    0    2153.12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.834    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.759    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.262    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.043    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.276    1    0    271.03    0    0    0    0    0    0    0    0    0    0.03125    0    0    0    0    0.0 
1.854    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.973    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.961    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.819    1    0    3892.74    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.409    1    0    472.42    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.589    1    0    542.75    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
8.208    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.500    1    0    672.77    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.025    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.967    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.338    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.858    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.014    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.533    1    0    6114.98    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.128    1    0    6052.47    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.620    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.528    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.849    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.188    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.588    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.453    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.505    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.716    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.701    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.220    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.347    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.362    1    0    1038.27    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.982    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.495    1    0    4236.92    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.039    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.469    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.461    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.252    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.742    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.595    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.292    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.258    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.736    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.134    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.726    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.122    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.994    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.851    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.403    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.557    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.593    1    0    4528.52    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.100    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.846    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.981    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.596    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.761    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.219    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.504    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.260    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.553    1    0    832.12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.263    1    0    408.58    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.579    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.505    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.949    1    0    2583.42    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.686    1    0    13245.61    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.861    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.698    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.339    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.014    1    0    8942.21    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.843    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.876    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.327    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.370    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.785    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.421    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.732    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.162    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.516    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.189    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.852    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.725    1    0    897.73    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.399    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.815    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.255    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.126    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.656    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.334    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.817    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.169    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.046    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.834    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.830    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.377    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.115    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.874    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.073    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.079    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.141    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.868    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.160    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.009    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.494    1    0    6584.96    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.723    1    0    6231.17    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.174    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.619    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.941    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.863    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.118    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.883    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.868    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.234    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.600    1    0    142.61    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.430    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.483    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.320    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.104    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.659    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.577    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.800    1    0    296.06    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.853    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.831    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.718    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.868    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.935    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.532    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.355    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.371    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.014    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.711    1    0    1459.23    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.266    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.527    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.666    1    0    14874.78    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.791    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.645    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.052    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.419    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.037    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.643    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.294    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.947    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.438    1    0    12296.30    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.455    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.727    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.251    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.613    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.134    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.062    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.059    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.926    1    0    5038.91    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.786    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.607    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.487    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.706    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.714    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.625    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.921    1    0    10831.30    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.136    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.696    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.440    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.182    1    0    4028.72    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.626    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.441    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.637    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.863    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.982    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.312    1    0    1555.54    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.976    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.198    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.307    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.687    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.345    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.207    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.647    1    0    999.94    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.435    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.814    1    0    5395.33    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.180    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.538    1    0    111.28    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
0.375    1    0    267.45    0    0    0    0    0    0    0    0    0    0.03125    0    0    0    0    0 
1.894    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.697    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.475    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.941    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.976    1    0    2976.76    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.288    1    0    5762.24    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.428    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.346    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.856    1    0    3099.89    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.485    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.885    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.847    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.714    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.575    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.298    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.636    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.114    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.286    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.556    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.163    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.582    1    0    10183.01    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.144    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.059    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.209    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.216    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.191    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.868    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.450    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.286    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.961    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.062    1    0    4726.64    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.361    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.040    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.998    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.698    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.526    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.488    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.255    1    0    179.20    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0.0 
1.241    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.520    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.447    1    0    6284.47    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.901    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.239    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.116    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.311    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.850    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.275    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
4.041    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.667    1    0    10667.98    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.776    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.679    1    0    691.10    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.112    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.816    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.962    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.303    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.681    1    0    19911.42    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
5.933    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.492    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.652    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.666    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.606    1    0    9031.40    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.643    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.436    1    0    31986.63    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.192    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.300    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.697    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.538    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.561    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.163    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.752    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.848    1    0    17286.74    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.719    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.539    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.376    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.945    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.937    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.330    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.887    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.292    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.923    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.000    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.043    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.149    1    0    5503.26    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.039    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.906    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.405    1    0    4902.47    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
3.766    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.744    1    0    3512.30    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.036    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.262    1    0    1650.14    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.335    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.671    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.078    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.126    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.228    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.887    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.184    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.304    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.875    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
0.882    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.652    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2.011    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1.501    0    0    inf    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
