2050-06-24T21:05:42.884 radio-1.4GHz 22.878904 0.192284
2050-06-24T23:54:03.535 radio-1.4GHz 22.581261 0.074362
2050-06-25T05:17:54.379 radio-1.4GHz 22.687725 0.110319
2050-06-25T10:02:26.007 radio-1.4GHz 22.673923 0.039986
2050-06-25T11:48:44.950 radio-1.4GHz 22.669325 0.010000
2050-06-25T14:15:55.974 radio-1.4GHz 22.647786 0.089803
2050-06-25T14:25:53.649 radio-1.4GHz 22.678325 0.010000
2050-06-26T17:25:32.881 radio-1.4GHz 22.674425 0.010000
2050-06-26T20:43:49.435 radio-1.4GHz 22.714293 0.065148
2050-06-29T18:25:45.151 radio-1.4GHz 22.880627 0.146139
2050-07-02T08:27:12.569 radio-1.4GHz 22.878381 0.094542
2050-06-24T11:32:42.986 2massj 25.507547 0.096166
2050-06-24T14:59:00.622 2massj 25.450314 0.084944
2050-06-26T18:36:35.028 2massj 26.502844 0.083865
2050-07-01T21:09:19.093 2massj 29.500000 inf
2050-06-24T23:57:35.187 besselli 25.910510 0.135745
2050-06-25T03:53:02.219 besselli 26.395682 0.040436
2050-06-26T07:29:24.924 besselli 28.250504 0.041275
2050-06-26T08:08:50.909 besselli 28.074721 0.158045
2050-06-26T21:59:14.204 besselli 29.103953 0.049964
2050-06-29T10:28:57.389 besselli 29.500000 inf
2050-07-01T19:47:17.059 besselli 29.500000 inf
2050-07-02T20:42:17.155 besselli 29.500000 inf
2050-06-24T03:52:21.489 bessellv 25.086945 0.183242
2050-06-24T08:41:34.486 bessellv 26.091108 0.024436
2050-06-24T09:26:14.786 bessellv 26.210188 0.056523
2050-06-25T04:12:26.077 bessellv 28.492642 0.338116
2050-06-25T07:37:14.545 bessellv 29.103026 0.132498
2050-06-25T17:59:54.688 bessellv 29.230038 0.066348
2050-06-27T03:55:01.605 bessellv 29.500000 inf
2050-06-27T21:59:55.518 bessellv 29.500000 inf
2050-06-29T02:15:45.399 bessellv 29.500000 inf
2050-06-29T14:09:41.407 bessellv 29.500000 inf
2050-06-24T02:25:21.731 bessellux 26.000000 inf
2050-06-24T05:37:57.677 bessellux 26.000000 inf
2050-06-24T07:27:22.518 bessellux 26.000000 inf
2050-06-25T16:13:38.531 bessellux 26.000000 inf
2050-06-25T20:45:32.768 bessellux 26.000000 inf
2050-06-26T04:04:06.816 bessellux 26.000000 inf
2050-06-26T11:44:35.526 bessellux 26.000000 inf
2050-06-26T22:47:26.930 bessellux 26.000000 inf
2050-06-27T04:10:58.657 bessellux 26.000000 inf
2050-06-28T09:26:40.073 bessellux 26.000000 inf
2050-06-28T22:12:16.391 bessellux 26.000000 inf
2050-07-01T01:34:40.063 bessellux 26.000000 inf
2050-06-24T00:00:23.679 X-ray-1keV 31.794113 0.094325
2050-06-24T02:59:57.151 X-ray-1keV 32.386072 0.253816
2050-06-24T05:02:01.179 X-ray-1keV 32.040981 0.146047
2050-06-24T07:57:49.407 X-ray-1keV 32.392614 0.055124
2050-06-24T09:03:38.726 X-ray-1keV 32.267183 0.069938
2050-06-24T10:28:57.261 X-ray-1keV 32.396646 0.025300
2050-06-25T16:27:38.499 X-ray-1keV 33.188095 0.068354
2050-06-26T06:28:02.069 X-ray-1keV 33.466651 0.147313
2050-06-26T19:49:44.006 X-ray-1keV 33.653964 0.035680
2050-06-27T06:10:19.449 X-ray-1keV 33.617133 0.173825
2050-06-28T03:44:20.154 X-ray-1keV 33.930677 0.038993
2050-06-28T06:47:07.000 X-ray-1keV 33.966168 0.010000
2050-06-29T01:11:31.282 X-ray-1keV 34.247065 0.162075
2050-07-01T06:50:54.056 X-ray-1keV 34.463549 0.023437
2050-07-01T14:54:27.082 X-ray-1keV 34.538035 0.049830
