2050-05-31T21:43:55.334 2massj 23.372029 0.021338
2050-06-01T01:58:37.769 2massj 23.309864 0.010000
2050-06-01T02:07:46.920 2massj 23.352154 0.024791
2050-06-01T05:15:55.947 2massj 23.396094 0.153500
2050-06-02T00:13:19.323 2massj 24.148622 0.117195
2050-06-02T07:38:57.471 2massj 24.544732 0.024772
2050-06-02T21:52:26.496 2massj 25.086154 0.017946
2050-06-01T08:38:57.420 besselli 24.033588 0.077539
2050-06-01T21:52:22.220 besselli 25.042805 0.061136
2050-06-02T05:27:27.661 besselli 25.714969 0.044957
2050-06-02T22:51:11.858 besselli 26.921780 0.041492
2050-06-04T20:51:50.208 besselli 29.500000 inf
2050-06-05T21:49:52.196 besselli 29.500000 inf
2050-06-05T22:55:38.059 besselli 29.500000 inf
2050-06-07T03:29:54.754 besselli 29.500000 inf
2050-05-31T20:13:59.392 bessellv 23.149436 0.045718
2050-06-01T06:14:28.075 bessellv 24.812217 0.112191
2050-06-01T15:03:47.081 bessellv 26.370817 0.021779
2050-06-04T08:45:30.716 bessellv 24.500000 inf
2050-06-06T04:28:56.260 bessellv 29.500000 inf
2050-05-31T23:46:44.369 bessellux 26.000000 inf
2050-06-01T00:24:13.254 bessellux 26.000000 inf
2050-06-01T03:24:59.274 bessellux 21.000000 inf
2050-06-01T12:56:50.014 bessellux 26.000000 inf
2050-06-08T12:57:03.317 bessellux 26.000000 inf
