 redshift luminosity_distance mass_1_source mass_2_source chi_eff chi_1 chi_2 mass_1 mass_2 radius_1 radius_2 lambda_1 lambda_2 theta_jn phase psi ra dec geocent_time prompt_collapse inclination_EM log10_mej_dyn v_ej_dyn Ye_dyn log10_mdisk log10_mej_wind v_ej_wind Ye_wind chi_BH Ebv trigger_time has_grb thetaCore log10_Ekin_iso log10_n0 redshift_measured afterglow_detected snr mass_ratio
0 0.2799464957143862 1480.581147009051 1.4180591798641515 1.3197140905368263 0.007817789631947 0.0 0.0162181609194278 1.8150398779827368 1.689163425527509 12.156230774052991 12.178386723215905 353.98651824517407 548.8394009932513 0.6463871196665282 3.899723407192413 1.0576956549501193 0.2913647331353387 -0.5150431783878723 2225492309.797459 2 0.6463871196665282 -2.24403940775696 0.2061692322245045 0.2161918576111973 -0.9793250315671532 -1.292180243453037 0.074876170528512 0.3164677886045379 0.6873545733826477 0.022522036 70002.01306478541 True 0.372374980416474 50.6677135183729 -0.0654520339507964 0.28535873737059 True 24.654 0.9306481064233537
1 0.388034678476525 2162.4042022048 1.3502764558656484 1.3069261193437371 0.0283936018499448 0.0558756331915561 0.0 1.874230546271897 1.8140587758558568 12.172478470105794 12.179863786493437 478.47910782971474 582.5196572511351 2.789188159687244 1.8046044998121744 0.3167814553974838 5.813124371801984 -0.4563851377466565 2239010899.069569 3 0.3524044939025489 -2.29894284571575 0.1975161500224703 0.3185470774844232 -0.8648323674439308 -1.3953920650917944 0.0758007840165392 0.2994999337782564 0.6533060981936518 0.022259071 70158.4782183978 False 0.3461794986563026 50.93030147417859 -3.2146155349436394 0.3864591944132007 True 19.701 0.9678952140996048
2 0.1214192147447311 585.9425022553028 1.3671342030296787 1.1822433823178398 0.0142385436581724 0.0265514709307209 0.0 1.533130564412206 1.3257904454360268 12.16952434355074 12.194634419268713 443.2986440754395 1039.848328830025 1.8514893835558848 2.8036596885502463 1.1270757875512274 0.2656199578524683 0.2112278935856941 2211701040.552768 4 1.2901032700339083 -2.2234925066408784 0.1857505781432296 0.2924948449990516 -0.7495674883527482 -1.0339401747456545 0.0842664206871522 0.3707235599579038 0.5867183817370994 0.059085052 69842.39189297185 False 0.0680929194591896 52.1762168527003 -4.38676726924126 0.1204686561589637 True 26.174 0.8647602990971142
3 0.1266193223587576 613.0776197372091 1.3524202359789772 1.3278100301576272 0.0358660853686932 0.0 0.0723969282877002 1.5236627698029066 1.4959364363973475 12.172478470105794 12.176909659938378 474.2988834261096 529.221382886984 2.391730750147213 2.994875472892899 0.4948504342217989 4.071643037124935 -0.7552403196671832 2233223712.548832 3 0.7498619034425802 -2.2948426630271546 0.1999601426281591 0.3142222092730663 -0.8950445262754364 -1.697174923479961 0.1039629846739522 0.2246183494887041 0.6643796542623689 0.20713015 70091.4968929263 False 0.1586625466846527 51.68408212661453 -0.7648953938823633 0.1258955148142561 False 42.554 0.981802841183062
4 0.2463332487397861 1279.7998546745257 1.5196281088256256 1.217757887219359 0.0115454356809179 0.0207974002110338 0.0 1.89396303774894 1.517732143756602 12.122258318669855 12.191680292713654 226.0155130236824 878.8301617540665 0.6743279504660443 5.750175772640046 1.3298420642575637 4.955573961474855 -0.5110789095660859 2229347337.051407 2 0.6743279504660443 -2.011766945646924 0.2065934168772445 0.2200885516275361 -0.728663831915852 -1.853121287801212 0.0554986563530793 0.2651566274465851 0.6694487300772184 0.1656059 70046.63143578017 True 0.1329027171381837 52.04319180473438 -0.5525747032148667 0.246565453797476 True 26.938 0.801352567872969
5 0.3118866438722644 1676.4729582063676 1.3539099657519065 1.2079638482844652 0.0033478008246022 0.006334722015577 0.0 1.7761764010754808 1.584711638844932 12.171877335991232 12.191680292713654 470.5381913353117 920.5997189836124 0.684374875018785 4.984962811063911 0.631616026987864 4.395211494767987 0.6704511970996195 2227748950.5787435 3 0.684374875018785 -2.2691985355449504 0.1872254316021827 0.1643607298134197 -0.7811221709914393 -0.9915254331537062 0.0600582176788725 0.2474833195831367 0.5977830177256511 0.016898602 70028.13159234657 False 0.2068334618114891 51.06303404376986 -0.7904680402295883 0.3091685456776902 True 20.608 0.8922039713428147
6 0.4585592985832706 2634.491972249597 1.362226850723927 1.3524210012951654 0.0142966281168991 0.0284903434314418 0.0 1.9868886399031889 1.9725862270383607 12.16952434355074 12.172478470105794 453.8213998458508 474.2973285940118 2.868834188286405 6.228967760582787 2.6045018489990364 3.760407049858944 0.1468458842104668 2211208167.976744 2 0.2727584653033886 -2.286159744517417 0.2036423949085029 0.3022915269103177 -0.960193810677204 -1.7897324400591157 0.0590503297988349 0.3983404125031767 0.6796702676388232 0.026344068 69836.68734926787 True 0.2743656053847316 51.18803045718546 -1.4812555573972852 0.4629187243706086 True 28.597 0.9928016031811803
7 0.0859588838497393 405.22364255401607 1.4154680602723646 1.342657788864135 0.0092920228752616 0.0 0.0190879378912389 1.5371401148583328 1.458071153787055 12.157707837330518 12.173955533383324 357.9926547477888 494.414105459901 1.906035549584388 4.138243224849251 3.066922457680972 4.57995811841359 -0.2156075869535662 2226157034.4385705 2 1.2355571040054052 -2.2583983424614447 0.2083265245936897 0.289173270614212 -1.049820954127643 -1.3674020812286165 0.0575856025711623 0.3951756183358799 0.6965461610920619 0.7254539 70009.70663702048 True 0.1940836014094353 51.175590710446 -2.22353254381384 0.087174053227545 True 41.777 0.9485609930370174
8 0.4761818178349989 2755.5426373204123 1.4780720075912115 1.3139922863566245 0.0118962196180328 0.0224718483659001 0.0 2.181903023057021 1.939691521895088 12.137028951445131 12.178386723215905 271.6767088448349 563.5783544584373 0.1993438572582729 0.4125998083939592 2.615189948785688 3.986186730093287 0.0724609023030418 2225520963.392705 3 0.1993438572582729 -2.183752165569407 0.2122089407064972 0.2873669905313776 -1.0416864960335426 -1.3748021642745822 0.1341635790772191 0.3636391685772674 0.7052799500117799 0.042285275 70002.34470361927 True 0.2353480908250561 51.02745161702647 -1.5535841221769369 0.4763377230204312 True 29.601 0.8889907119599775
9 0.2568893910754447 1342.2475005590777 1.379868890747237 1.328603593174986 0.0153103195725679 0.0300518256193893 0.0 1.734342569855244 1.669907761206356 12.166570216995686 12.176909659938378 419.2944264443562 527.5595804166405 0.3844618802327643 3.24178157692182 2.6611556432359373 5.304463387840105 -0.701766979002558 2227218798.62994 3 0.3844618802327643 -2.277271677289586 0.2029808994775838 0.2308921652105092 -0.9412255880712332 -1.2349749007282262 0.1149613757346191 0.3421940350274395 0.676483786144583 0.05584804 70021.99557442061 False 0.2615858044315259 50.98253941369495 -4.463388140263346 0.2541260884071477 False 27.332 0.9628477039260669
