1.692877e+00 1.365923e+01 2.382895e+02 1.813965e+08 4.671064e+02
1.697757e+00 1.365098e+01 2.327645e+02 1.801758e+08 4.700726e+02
1.702586e+00 1.364266e+01 2.274254e+02 1.787109e+08 4.730577e+02
1.707367e+00 1.363427e+01 2.221923e+02 1.774902e+08 4.760617e+02
1.712101e+00 1.362579e+01 2.171648e+02 1.762695e+08 4.790848e+02
1.716792e+00 1.361722e+01 2.122425e+02 1.749268e+08 4.821271e+02
1.721441e+00 1.360857e+01 2.074623e+02 1.735840e+08 4.851887e+02
1.726051e+00 1.359983e+01 2.028129e+02 1.723633e+08 4.882698e+02
1.730624e+00 1.359099e+01 1.982800e+02 1.711426e+08 4.913704e+02
1.735161e+00 1.358205e+01 1.938591e+02 1.697998e+08 4.944907e+02
1.739665e+00 1.357301e+01 1.895464e+02 1.684570e+08 4.976308e+02
1.744139e+00 1.356386e+01 1.853654e+02 1.672363e+08 5.007909e+02
1.748584e+00 1.355460e+01 1.812534e+02 1.660156e+08 5.039710e+02
1.752997e+00 1.354523e+01 1.772578e+02 1.647949e+08 5.071714e+02
1.757376e+00 1.353576e+01 1.733491e+02 1.634521e+08 5.103920e+02
1.761722e+00 1.352618e+01 1.695549e+02 1.622314e+08 5.136331e+02
1.766033e+00 1.351651e+01 1.658445e+02 1.610107e+08 5.168948e+02
1.770308e+00 1.350674e+01 1.622281e+02 1.596680e+08 5.201772e+02
1.774547e+00 1.349688e+01 1.587006e+02 1.584473e+08 5.234805e+02
1.778750e+00 1.348692e+01 1.552675e+02 1.572266e+08 5.268047e+02
1.782915e+00 1.347687e+01 1.519028e+02 1.561279e+08 5.301500e+02
1.787042e+00 1.346674e+01 1.486519e+02 1.549072e+08 5.335166e+02
1.791130e+00 1.345652e+01 1.454690e+02 1.536865e+08 5.369045e+02
1.795179e+00 1.344622e+01 1.423724e+02 1.525879e+08 5.403140e+02
1.799188e+00 1.343584e+01 1.393578e+02 1.513672e+08 5.437451e+02
1.803157e+00 1.342539e+01 1.364133e+02 1.501465e+08 5.471980e+02
1.807088e+00 1.341485e+01 1.335265e+02 1.489258e+08 5.506728e+02
1.810981e+00 1.340422e+01 1.307466e+02 1.478271e+08 5.541697e+02
1.814837e+00 1.339352e+01 1.280002e+02 1.467285e+08 5.576888e+02
1.818658e+00 1.338272e+01 1.253403e+02 1.455078e+08 5.612303e+02
1.822443e+00 1.337184e+01 1.227341e+02 1.442871e+08 5.647942e+02
1.826194e+00 1.336087e+01 1.201996e+02 1.431885e+08 5.683808e+02
1.829912e+00 1.334981e+01 1.177033e+02 1.420898e+08 5.719901e+02
1.833598e+00 1.333866e+01 1.152885e+02 1.408691e+08 5.756224e+02
1.837251e+00 1.332741e+01 1.129136e+02 1.397705e+08 5.792777e+02
1.840870e+00 1.331607e+01 1.106046e+02 1.386719e+08 5.829563e+02
1.844454e+00 1.330466e+01 1.083431e+02 1.374512e+08 5.866582e+02
1.848004e+00 1.329315e+01 1.061397e+02 1.363525e+08 5.903836e+02
1.851520e+00 1.328157e+01 1.039828e+02 1.352539e+08 5.941327e+02
1.855003e+00 1.326989e+01 1.018755e+02 1.341553e+08 5.979055e+02
1.858454e+00 1.325812e+01 9.981064e+01 1.330566e+08 6.017024e+02
1.861873e+00 1.324626e+01 9.779755e+01 1.319580e+08 6.055233e+02
1.865262e+00 1.323431e+01 9.582967e+01 1.308594e+08 6.093685e+02
1.868621e+00 1.322226e+01 9.391073e+01 1.297607e+08 6.132382e+02
1.871951e+00 1.321012e+01 9.202299e+01 1.286621e+08 6.171324e+02
1.875255e+00 1.319786e+01 9.016982e+01 1.275635e+08 6.210513e+02
1.878534e+00 1.318549e+01 8.835812e+01 1.264648e+08 6.249951e+02
1.881786e+00 1.317301e+01 8.658166e+01 1.254883e+08 6.289640e+02
1.885008e+00 1.316044e+01 8.485049e+01 1.243896e+08 6.329580e+02
1.888198e+00 1.314779e+01 8.316486e+01 1.232910e+08 6.369775e+02
1.891354e+00 1.313505e+01 8.149985e+01 1.223145e+08 6.410224e+02
1.894473e+00 1.312226e+01 7.988601e+01 1.212158e+08 6.450930e+02
1.897552e+00 1.310942e+01 7.830663e+01 1.202393e+08 6.491895e+02
1.900590e+00 1.309654e+01 7.676352e+01 1.192627e+08 6.533120e+02
1.903584e+00 1.308364e+01 7.526003e+01 1.181641e+08 6.574607e+02
1.906535e+00 1.307070e+01 7.380737e+01 1.171875e+08 6.616357e+02
1.909446e+00 1.305773e+01 7.237639e+01 1.160889e+08 6.658373e+02
1.912318e+00 1.304472e+01 7.099086e+01 1.151123e+08 6.700655e+02
1.915152e+00 1.303166e+01 6.963336e+01 1.141357e+08 6.743205e+02
1.917951e+00 1.301855e+01 6.830681e+01 1.130371e+08 6.786026e+02
1.920716e+00 1.300537e+01 6.701066e+01 1.120605e+08 6.829119e+02
1.923449e+00 1.299214e+01 6.573666e+01 1.109619e+08 6.872486e+02
1.926150e+00 1.297882e+01 6.449280e+01 1.099854e+08 6.916127e+02
1.928823e+00 1.296542e+01 6.327558e+01 1.088867e+08 6.960046e+02
1.931467e+00 1.295194e+01 6.208205e+01 1.079102e+08 7.004244e+02
1.934081e+00 1.293838e+01 6.091917e+01 1.068115e+08 7.048723e+02
1.936665e+00 1.292474e+01 5.977224e+01 1.058350e+08 7.093484e+02
1.939217e+00 1.291104e+01 5.865372e+01 1.047974e+08 7.138529e+02
1.941736e+00 1.289728e+01 5.755661e+01 1.037598e+08 7.183860e+02
1.944222e+00 1.288346e+01 5.648581e+01 1.027832e+08 7.229479e+02
1.946673e+00 1.286960e+01 5.543637e+01 1.016846e+08 7.275388e+02
1.949088e+00 1.285570e+01 5.441341e+01 1.007080e+08 7.321588e+02
1.951467e+00 1.284176e+01 5.341113e+01 9.960938e+07 7.368082e+02
1.953813e+00 1.282778e+01 5.243037e+01 9.863281e+07 7.414871e+02
1.956132e+00 1.281370e+01 5.147051e+01 9.759521e+07 7.461957e+02
1.958422e+00 1.279955e+01 5.053003e+01 9.655762e+07 7.509342e+02
1.960678e+00 1.278536e+01 4.960932e+01 9.552002e+07 7.557028e+02
1.962896e+00 1.277116e+01 4.871100e+01 9.448242e+07 7.605017e+02
1.965074e+00 1.275696e+01 4.783199e+01 9.350586e+07 7.653311e+02
