redshift luminosity_distance mass_1_source mass_2_source chi_eff chi_1 chi_2 mass_1 mass_2 radius_1 radius_2 lambda_1 lambda_2 theta_jn phase psi ra dec geocent_time prompt_collapse inclination_EM log10_mej_dyn v_ej_dyn Ye_dyn log10_mdisk log10_mej_wind v_ej_wind Ye_wind chi_BH Ebv trigger_time redshift luminosity_distance prompt_collapse has_grb thetaCore log10_Ekin_iso log10_n0 afterglow_detected snr
0.4341434671409577 2468.777080140152 1.3389546095140383 1.2385301476895845 0.0093700275546099 0.0180372829855303 0.0 1.92025300603283 1.776229920166143 12.17476611829691 12.1887261661586 502.7762102017153 797.230546734793 0.25447121964187 3.2137881654968408 0.2569800849331784 1.3198957360491912 -0.5124110367962073 2239433976.738442 3 0.25447121964187 -2.309384506025712 0.1889821785160752 0.1752467412943306 -0.7692111366684127 -0.986306301102846 0.0735458204599746 0.3509147155815991 0.6099254568282274 0.011312269 70163.37495067641 0.4341434671409577 2468.777080140152 3 False 0.0900754018278333 51.83965199525608 -0.8932303929058367 False 47.43
0.283299751397675 1500.916892325738 1.3977809658903717 1.3351897463998157 0.0045264809152101 0.0 0.0092651548623452 1.7937719660355156 1.7134486696236082 12.162139027163102 12.175432596660851 387.1192578713428 511.4927295171445 2.369477395020409 5.378618965097536 0.5340173748421628 5.606033427788644 0.7089647421802937 2235172126.034012 2 0.772115258569384 -2.266830333179173 0.2056165546054452 0.3449203079677314 -0.7662609892911526 -1.1664159869195532 0.1360416853681689 0.2939778602007329 0.6866311580228585 0.6377689 70114.0479749307 0.283299751397675 1500.916892325738 2 True 0.2543598214534004 51.24912359309963 -1.265642808415579 True 70.605
0.2556087729526395 1334.641734228063 1.3556181189911856 1.3317629556911048 0.0149448719475267 0.029626755110961 0.0 1.7021260029788878 1.6721732506590885 12.171001406828267 12.175432596660851 466.4397492617634 519.5316476250608 0.8368174472378209 4.934280060977993 2.057143487933224 0.4675587051162326 0.8163680885541316 2239045701.134351 4 0.8368174472378209 -2.292347078035008 0.2007414931434837 0.306195151460745 -0.7536589417337651 -0.9804417337873484 0.0715706221269402 0.2921161883056719 0.6677301478326365 0.13556263 70158.8810200735 0.2556087729526395 1334.641734228063 4 False 0.0956509323937429 51.911509162341126 -3.967655513351729 False 69.76
0.2102028187631806 1070.3926360062644 1.39089797881129 1.3415397340655246 0.0142180307862107 0.0 0.0289591746979805 1.683268654569434 1.6235351676489056 12.163616090440629 12.173955533383324 398.2055772883715 498.1397589266268 1.1469157442853497 0.7363530189082258 0.4598996295249894 0.9211181071342266 0.7283273536126629 2237841506.993576 2 1.1469157442853497 -2.272808791644397 0.2055577020749742 0.2133063806278203 -0.7628348381955756 -0.902763602606764 0.1310411391998315 0.2027458992496295 0.6867277510065024 0.24986482 70144.94358788861 0.2102028187631806 1070.3926360062644 2 False 0.1542836017818365 51.37107398172824 -3.5334571578916414 False 59.11
0.4476577575392323 2560.2106535945977 1.3478632565272 1.160603968812349 0.0340286683036488 0.0633297174236986 0.0 1.9512446994136927 1.680157338882018 12.172478470105794 12.196111482546238 483.0549996769528 1154.1505088678152 2.3063259970326504 2.0632370977574466 1.947849816701492 5.531892358317114 -0.7514819888371544 2230025732.9537363 4 0.8352666565571428 -2.249450467838347 0.1813062378039572 0.283513034314291 -0.7274761396931066 -1.2000680499436118 0.1170353489259906 0.2395153204646902 0.56044029107362 0.025347909 70054.48324020529 0.4476577575392323 2560.2106535945977 4 False 0.1971361721775895 51.30773208844487 -0.7495245551427079 False 37.507
0.2199002872586866 1125.9294394813676 1.365061070965896 1.3158581885939278 0.0059351245554421 0.0116563207808076 0.0 1.6652383925969472 1.6052157822574276 12.16952434355074 12.178386723215905 447.0038631114382 558.5755907707327 2.11630801601579 2.551047280756263 1.087034523220656 1.3404152502996014 -1.2378901045170672 2223952775.6755824 3 1.0252846375740032 -2.286743868489618 0.2000463452840474 0.2734521882404994 -0.7626572603714233 -0.9227553182671422 0.0756517376718786 0.3981119344527425 0.6643639110563557 0.19217077 69984.19438281925 0.2199002872586866 1125.9294394813676 3 False 0.0517316554280602 52.30337795380128 -1.342108295674497 True 67.331
0.3072860394549018 1647.9581819898672 1.3477702830384473 1.2147677747901071 0.0240501161978853 0.0457268859744714 0.0 1.7619212754083438 1.5880489531628037 12.172478470105794 12.191680292713654 483.3762910651602 891.7026624846009 2.695538193825413 5.355429507099613 1.668303367939345 2.256201989962788 0.7642633686756634 2226693316.3166537 3 0.4460544597643802 -2.285004025057532 0.1873278764464619 0.3338087095438941 -0.7621016598246734 -1.027938766863059 0.0995768757250562 0.3394836305190515 0.5991967199142122 0.025501212 70015.91360320202 0.3072860394549018 1647.9581819898672 3 False 0.23024885948369 51.09366235661872 -1.1127645550115304 False 74.633
0.5701440360757126 3420.2773791182813 1.3225440043771095 1.1209723725445784 0.0137321899959675 0.0 0.0299336825491767 2.07658458092041 1.7600880853565115 12.177182949343008 12.197588545823765 542.2544031999571 1399.7877295447145 2.887981272341988 5.864941920964203 0.680125925024974 2.8251240932037 -0.5504148022394395 2228956754.591117 4 0.2536113812478054 -2.284731372154319 0.1741452131049913 0.2890251669002868 -0.7101109790844417 -0.9724661184939684 0.0670891596482312 0.3723560701082646 0.5120720375277672 0.08245925 70042.11080545274 0.5701440360757126 3420.2773791182813 4 False 0.0321248468304735 52.65721743437293 -3.123106995050583 True 37.373
0.2087011355952744 1061.837131107164 1.3539141833324675 1.2598269684002985 0.021635575497907 0.0417676354354391 0.0 1.6364776108925023 1.5227542873589923 12.171852712934449 12.187249102881072 470.54242225209606 723.1093501084632 2.6983702093731226 2.495528057503761 1.9397381372206963 0.5223607343363456 -0.928275057857481 2227251969.5458536 3 0.4432224442166706 -2.2908791030804774 0.1928528001577265 0.2083577063214269 -0.7695992482432937 -0.9541961578595036 0.1222895993638377 0.2876344668850895 0.6298383047351287 0.023379294 70022.37949705849 0.2087011355952744 1061.837131107164 3 False 0.1592949630270798 51.32496560692884 -1.7643073330528614 False 80.066
0.2389843477465421 1236.6593673010552 1.350519122996741 1.2730873699216845 0.0256818036560183 0.0498911460596537 0.0 1.6732720547253492 1.577335324646779 12.172478470105794 12.185772039603544 478.348868230412 680.00713542671 1.2277267314746183 4.056619713105813 2.5099380929879014 3.026484251173788 0.6097423103615063 2220375052.497103 3 1.2277267314746183 -2.2980072495877675 0.1939146248691179 0.2083478525890866 -0.7686785275782992 -1.1281464204285825 0.1377467468681778 0.261484789042394 0.6356421187693665 0.022342797 69942.785549735 0.2389843477465421 1236.6593673010552 3 False 0.1026802232643199 51.9473229045561 -4.642796232875308 False 45.721
0.2288113322750112 1177.397997293474 1.51228005789783 1.24151978926508 0.0563702515154594 0.1026479118051654 0.0 1.858306872718364 1.5255935862926144 12.125212445224909 12.1887261661586 234.08689907308263 786.3158882500991 0.8238006557725367 5.192361840587135 3.133235175903346 4.460699339462581 0.4842859126732546 2220261720.103982 3 0.8238006557725367 -2.053726265539144 0.2083336189578348 0.3070821071099993 -0.6703347546963401 -1.294788045809205 0.1437032016424829 0.3376596891686578 0.6803322241419367 0.09301671 69941.47383222201 0.2288113322750112 1177.397997293474 3 True 0.3388440241755528 51.219277801473325 -4.7068240544518325 True 76.092
0.3245002955782706 1755.159316190032 1.4182557437434913 1.2716193481932827 0.0030240062805571 0.0057353542954536 0.0 1.878480151793834 1.6842602025450506 12.156230774052991 12.185772039603544 353.5795364084474 684.9352656862521 1.0101519253848903 6.072622940721773 0.2005595469174225 5.8183455157375095 0.5073602303127162 2223264410.25691 4 1.0101519253848903 -2.209810911167908 0.2010393190352871 0.2555344177084947 -0.759870526603459 -1.002056610679211 0.0719193556341426 0.3108212599809983 0.6638821137496649 0.08301134 69976.2271904735 0.3245002955782706 1755.159316190032 4 False 0.1104601404531522 51.80624231064966 -4.388384134984161 False 42.351
0.2621902990358347 1373.8176512894424 1.3348093678623183 1.2815124519713093 0.0067688487474248 0.0132674276188236 0.0 1.684783435177973 1.6175125849718126 12.175432596660851 12.18429497632602 512.9572188194707 653.532758034682 0.8768430111939364 3.3294268306167742 1.4813997692760028 5.378346075501358 -0.910818585243723 2225287154.2976794 3 0.8768430111939364 -2.317035350632075 0.193152753980948 0.1881994881599141 -0.7638882415883066 -1.1412834702255363 0.1492631927757381 0.3044501150587702 0.6327724066923477 0.030622076 69999.63857983425 0.2621902990358347 1373.8176512894424 3 False 0.1467153750245865 51.631198591081656 -0.8380548228211717 False 64.623
0.2799464957143862 1480.581147009051 1.4180591798641515 1.3197140905368263 0.007817789631947 0.0 0.0162181609194278 1.8150398779827368 1.689163425527509 12.156230774052991 12.178386723215905 353.98651824517407 548.8394009932513 0.6463871196665282 3.899723407192413 1.0576956549501193 0.2913647331353387 -0.5150431783878723 2225492309.797459 2 0.6463871196665282 -2.24403940775696 0.2061692322245045 0.2161918576111973 -0.7702602721656502 -0.9980244082971932 0.074876170528512 0.3164677886045379 0.6873545733826477 0.022522036 70002.01306478541 0.2799464957143862 1480.581147009051 2 False 0.0833502782289997 52.040794457550525 -4.033112402285664 False 75.655
0.0990162291760692 470.88271867900505 1.3231696009535387 1.22140862783748 0.0102006178535232 0.0196167370317357 0.0 1.4541848654003624 1.3423479044490645 12.176909659938378 12.190203229436127 540.2380919299027 864.0323790091447 1.6984190905676095 5.0348568665060265 3.12905156096582 0.9715360202965136 -0.330510807138561 2236832285.30056 3 1.4431735630221838 -2.33545845456721 0.1854787213449877 0.2483160694629596 -0.7689393811251917 -0.9325466891077084 0.1254826262807865 0.208089217086306 0.5905896275270849 0.080204815 70133.26278125648 0.0990162291760692 470.88271867900505 3 False 0.2254167076510947 50.90486419927797 -3.419899778775146 True 56.194
0.3311698329013331 1797.0620449715009 1.3682330875050597 1.2276947968322345 0.0055598397603582 0.0105485996488209 0.0 1.8213506104641848 1.6342702775530016 12.168047280273212 12.190203229436127 441.2450639264176 838.9564069679031 2.5810346146657874 4.104604360470749 2.796905210221891 5.911676293492875 0.8310638549211655 2232577278.6371484 3 0.5605580389240058 -2.2540698258201424 0.190909680138454 0.3320222579181988 -0.7599703834757111 -0.8997220118256525 0.1286048680348379 0.3813892122681496 0.6175122223376485 0.16997276 70084.01501894847 0.3311698329013331 1797.0620449715009 3 False 0.0926893402606973 51.687818701332745 -3.863747269606507 False 64.182
0.218490268591862 1117.82352511258 1.32715089738444 1.290147498515989 0.0068195200210667 0.0134488993279703 0.0 1.6171204534158972 1.5720321719898664 12.176909659938378 12.182817913048488 531.3391192032966 628.2944003458797 2.085774309382195 0.9447354707672198 2.095221449974487 1.452662041480527 0.1627266314405126 2229448116.143551 3 1.055818344207598 -2.3234337943937096 0.1932634210442811 0.167258154155701 -0.7586872951684764 -1.0359483993386864 0.0661682265628058 0.2966680811455107 0.6336201750504978 0.30671376 70047.79786045777 0.218490268591862 1117.82352511258 3 False 0.1231252305747773 51.72237825690597 -0.3950621892901216 True 49.124
0.1969230025631784 995.1520471401542 1.3379053035943569 1.3193893212137024 0.0055932750371338 0.0111091417690913 0.0 1.601369633123359 1.5792074278968988 12.175432596660851 12.178386723215905 506.3742013170392 549.4992610317672 1.8394633462974528 4.159798984148571 1.321119573671398 2.90363177190239 0.5112448673856581 2229402319.063975 3 1.3021293072923403 -2.305828344382552 0.1975137439175741 0.2166801150140492 -0.751334082519189 -1.0271928015689922 0.1432607855618143 0.3503766860956772 0.6537516573418762 0.028806305 70047.26780166637 0.1969230025631784 995.1520471401542 3 False 0.0385935015479939 52.73449509116286 -1.5185169004465822 False 27.154
0.5886190398528983 3554.600253294909 1.397773495069353 1.329978218968006 0.0210595767067124 0.0 0.0431926595784483 2.220529587668905 2.112828721242221 12.162139027163102 12.176909659938378 387.1112474910285 523.6467701148233 2.9510178915004937 1.9352565321352484 0.315275071658643 6.021524976474747 -0.375107274069129 2233490649.882408 2 0.1905747620892994 -2.2650841490929343 0.2050541364274724 0.1818752988158173 -0.767317109987265 -0.924358752613194 0.0787949885752521 0.3035381266479684 0.6843119301142662 0.040032417 70094.58644539824 0.5886190398528983 3554.600253294909 2 False 0.1113913893848162 51.67607803259732 -0.147415520443479 True 36.861
0.2411465468917043 1249.3235508173157 1.394785506816318 1.318948075547973 0.0127473852245541 0.0 0.0262277249669854 1.731133215439669 1.6370078494958256 12.162139027163102 12.178386723215905 391.4239435538 551.21699914514 2.704736448711771 1.522625237775481 0.6482402079603664 5.949246280201932 -0.3205678657366209 2229490252.8876915 2 0.4368562048780223 -2.2633980835439247 0.2035691412030983 0.2341060264408993 -0.7686019751998107 -1.4238791816641103 0.1119357888179048 0.2480479198692976 0.6781232240662408 0.032589357 70048.2855542557 0.2411465468917043 1249.3235508173157 2 True 0.0469239013185003 52.82982037074617 -0.871067508648248 True 67.502
0.1811160616046704 906.8366480297346 1.4517354271248872 1.3082659038956774 0.0045940863599695 0.008734156535293 0.0 1.714668030177721 1.545213871940937 12.146697377095215 12.179863786493437 305.1015964590308 578.7133571522129 0.797562427060729 1.1649836434655392 0.9081678100186836 3.2744912680082474 0.0523066800780841 2219648513.05026 2 0.797562427060729 -2.203582971728568 0.2086431092540759 0.2971816799703506 -0.76287573311138 -1.0991982060909486 0.1405999254132117 0.2672618476699197 0.6940493338225547 0.02336643 69934.3765283595 0.1811160616046704 906.8366480297346 2 True 0.0832130008643864 52.22251515905472 -4.981923447351392 True 85.126
0.2963203410012254 1580.39501587139 1.269888451926945 1.244267315718008 0.0028443430402437 0.0056312989136474 0.0 1.6461822310354557 1.6129690310082474 12.185772039603544 12.1887261661586 689.5555324191962 776.3462144519209 0.7359544196015372 2.56327337576248 1.6495003909547483 0.5327919474842016 0.6444699217360477 2234468601.839136 4 0.7359544196015372 -2.425359917728373 0.1823341309266177 0.3249075078590352 -0.7544816074542433 -0.9992488170824412 0.0833277629436116 0.3799339365533175 0.5744359343211884 0.06798502 70105.9053337863 0.2963203410012254 1580.39501587139 4 False 0.0625637851639582 52.15107846522687 -1.0171076938042778 False 51.664
0.5027735938538729 2940.429259065292 1.4614579895353867 1.2246168088793437 0.0003781513387196 0.0006950201704016 0.0 2.196240475200549 1.8403218029734727 12.144414267832769 12.190203229436127 291.97952087737497 851.0423319912018 2.657113425636728 1.9012001033983208 0.977604714855874 5.338615709596698 -1.0853006983811502 2221849169.581764 4 0.4844792279530653 -2.101250659293485 0.200687968584137 0.3287470377381069 -0.6966034035577469 -1.2499558144124667 0.0904016169940974 0.3288389862586776 0.6541235635026951 0.048368994 69959.84709006672 0.5027735938538729 2940.429259065292 4 False 0.2906136223657443 51.241735475597935 -1.8475622785814432 False 49.673
